Time,audit_cycle,strategy,fog_count,avg_reputation,avg_collateral,avg_profit,audit_type,audit_result
102.12510037600755,4280,Conservative,1000,7.53,2.981,-0.13254573455683502,False,True
102.18673625080287,4281,Progressive,992,6.338709677419355,2.9828629032258065,-0.49876021294322886,False,True
102.22182847341188,4282,Balanced,989,6.401415571284125,2.980788675429727,-0.47224912003664304,False,True
102.2270415255161,4282,Progressive,992,6.339717741935484,2.9828629032258065,-0.4985680295979198,False,True
102.2277840027397,4283,Aggressive,966,5.415631469979296,2.9855072463768115,-0.7843612061659246,False,False
102.2325121915183,4284,Conservative,1000,7.531,2.981,-0.1325116981944524,False,True
102.24965610013822,4284,Aggressive,966,5.416666666666667,2.9855072463768115,-0.7843063068205025,False,True
102.26436101504956,4284,Opportunistic,998,6.1723446893787575,2.9779559118236474,-0.5133088634591242,False,True
102.27887540091035,4285,Conservative,1000,7.532,2.981,-0.13250036852163305,False,True
102.29308177285048,4286,Balanced,989,6.398887765419616,2.980788675429727,-0.47331211235998266,False,False
102.3066087909811,4287,Aggressive,966,5.41407867494824,2.9855072463768115,-0.7853336856767528,False,False
102.31469370988228,4288,Aggressive,966,5.415113871635611,2.9855072463768115,-0.7850789023808804,False,True
102.36654411705845,4289,Opportunistic,998,6.173346693386773,2.9779559118236474,-0.5132608939897031,False,True
102.38177435392063,4290,Progressive,992,6.337197580645161,2.9828629032258065,-0.4996163464647102,False,False
102.42656091052197,4291,Opportunistic,998,6.170841683366733,2.9779559118236474,-0.5143251371734293,False,False
102.43354215363462,4292,Progressive,992,6.33820564516129,2.9828629032258065,-0.49942238393901334,False,True
102.44286940555362,4293,Opportunistic,998,6.168336673346693,2.9779559118236474,-0.5153385538523846,False,False
102.4619332790717,4294,Aggressive,966,5.412525879917184,2.9855072463768115,-0.786085184830086,False,False
102.46203939865337,4295,Progressive,992,6.339213709677419,2.9828629032258065,-0.49934164124918623,False,True
102.47479041794288,4296,Conservative,1000,7.5295,2.981,-0.13366300324248154,False,False
102.48465326349647,4297,Progressive,992,6.336693548387097,2.9828629032258065,-0.5004009078842859,False,False
102.5036446013077,4298,Opportunistic,998,6.165831663326653,2.9779559118236474,-0.5163606923017655,False,False
102.53341452325361,4299,Progressive,992,6.337701612903226,2.9828629032258065,-0.5002785395388945,False,True
102.54952029974892,4299,Aggressive,966,5.413561076604555,2.9855072463768115,-0.7860392803623651,False,True
102.56621972059963,4300,Progressive,992,6.338709677419355,2.9828629032258065,-0.5002425032371961,False,True
102.57410331373943,4301,Conservative,1000,7.5305,2.981,-0.13363770399804703,False,True
102.613588832095,4302,Conservative,1000,7.5315,2.981,-0.1336275139892375,False,True
102.62266404909295,4303,Progressive,992,6.336189516129032,2.9828629032258065,-0.5013006184851515,False,False
102.6989946588384,4304,Balanced,989,6.39989888776542,2.980788675429727,-0.4731470251771283,False,True
102.70929691777455,4305,Opportunistic,998,6.163326653306613,2.9779559118236474,-0.5174602172319126,False,False
102.73005785620211,4306,Balanced,989,6.39737108190091,2.980788675429727,-0.474197202701654,False,False
102.75787417206585,4307,Opportunistic,998,6.16432865731463,2.9779559118236474,-0.5174485448740715,False,True
102.7600099158491,4308,Conservative,1000,7.5325,2.981,-0.13359956798084457,False,True
102.7602372654246,4308,Balanced,989,6.398382204246714,2.980788675429727,-0.4741719333895611,False,True
102.76871938448849,4309,Conservative,1000,7.5335,2.981,-0.1335689446203224,False,True
102.76944313863274,4310,Conservative,1000,7.531,2.981,-0.134732437725692,False,False
102.78268047755081,4311,Aggressive,966,5.410973084886129,2.9855072463768115,-0.7870455864208874,False,False
102.79893134524859,4311,Aggressive,966,5.412008281573499,2.9855072463768115,-0.7868620887426757,False,True
102.80885727156804,4311,Progressive,992,6.337197580645161,2.9828629032258065,-0.50122537902501,False,True
102.8926841231941,4311,Progressive,992,6.334677419354839,2.9818548387096775,-0.502171687167724,True,False
102.92952913205175,4312,Balanced,989,6.3958543983822045,2.980788675429727,-0.4752135347156528,False,False
102.94038342458578,4312,Opportunistic,998,6.1653306613226455,2.9779559118236474,-0.517352802589439,False,True
102.9608429143391,4313,Conservative,1000,7.532,2.981,-0.13470089369620944,False,True
102.9639518240672,4314,Balanced,989,6.396865520728008,2.980788675429727,-0.4751333033004544,False,True
102.98838505458761,4315,Opportunistic,998,6.166332665330661,2.9779559118236474,-0.51724404491028,False,True
103.03327042138642,4316,Progressive,992,6.332157258064516,2.9818548387096775,-0.503273738474818,False,False
103.04077498235897,4317,Opportunistic,998,6.167334669338677,2.9779559118236474,-0.5171092543738101,False,True
103.0653808624037,4318,Balanced,989,6.394337714863498,2.980788675429727,-0.4763108534879601,False,False
103.08189549029245,4319,Conservative,1000,7.533,2.981,-0.13458768784773822,False,True
103.08297500445909,4320,Opportunistic,998,6.168336673346693,2.9779559118236474,-0.5170249800653123,False,True
103.09022285359087,4320,Conservative,1000,7.534,2.981,-0.13455011861329652,False,True
103.13972577945756,4321,Progressive,992,6.329637096774194,2.9818548387096775,-0.5043665621597753,False,False
103.14402575273348,4322,Conservative,1000,7.5315,2.981,-0.13586863570451102,False,False
103.15319683366943,4323,Aggressive,966,5.409420289855072,2.9855072463768115,-0.7878682501255877,False,False
103.16619242128515,4324,Aggressive,965,5.412953367875648,2.985492227979275,-0.7888751625402781,False,False
103.1708262303602,4324,Opportunistic,998,6.169338677354709,2.9779559118236474,-0.5169926774857325,False,True
103.22147775717539,4325,Balanced,989,6.391809908998989,2.980788675429727,-0.4773455773668202,False,False
103.25471923043973,4326,Progressive,992,6.327116935483871,2.9818548387096775,-0.5054460588495195,False,False
103.29279747999855,4327,Opportunistic,998,6.170340681362726,2.9779559118236474,-0.5168717768835068,False,True
103.3034773938958,4328,Progressive,992,6.324596774193548,2.9818548387096775,-0.5064802976201933,False,False
103.30378468748073,4329,Progressive,992,6.322076612903226,2.9818548387096775,-0.5075709005692935,False,False
103.32701261133339,4330,Conservative,1000,7.5325,2.981,-0.135865067301564,False,True
103.35170931108671,4330,Conservative,1000,7.5335,2.981,-0.1357654078358435,False,True
103.36005391378293,4331,Opportunistic,998,6.171342685370742,2.9779559118236474,-0.5167964068374442,False,True
103.39124445729462,4331,Opportunistic,998,6.1723446893787575,2.9779559118236474,-0.516750698638783,False,True
103.4314170124869,4332,Opportunistic,998,6.169839679358717,2.9779559118236474,-0.5177830003115321,False,False
103.44101550696915,4333,Balanced,989,6.392821031344793,2.980788675429727,-0.4772513416947871,False,True
103.45346265363506,4334,Conservative,1000,7.5345,2.981,-0.13575440379627973,False,True
103.4617744888482,4334,Aggressive,965,5.4139896373057,2.985492227979275,-0.7886799011089574,False,True
103.46947065515415,4335,Opportunistic,998,6.167334669338677,2.9779559118236474,-0.5189006172640998,False,False
103.52858511976211,4336,Balanced,989,6.390293225480283,2.980788675429727,-0.4783615086402932,False,False
103.54861743534465,4336,Conservative,1000,7.5355,2.981,-0.13570589690740928,False,True
103.580336888259,4336,Balanced,989,6.391304347826087,2.980788675429727,-0.47832914446220065,False,True
103.59842293304438,4337,Conservative,1000,7.5365,2.981,-0.13569175612146997,False,True
103.61506675279462,4338,Aggressive,965,5.41139896373057,2.985492227979275,-0.7897018772930375,False,False
103.630809692817,4339,Opportunistic,998,6.168336673346693,2.9779559118236474,-0.5187703376787742,False,True
103.64689155013767,4340,Conservative,1000,7.5375,2.981,-0.13554970825419482,False,True
103.65274794660832,4341,Opportunistic,998,6.165831663326653,2.9779559118236474,-0.519828266907191,False,False
103.66174999880411,4342,Progressive,992,6.319556451612903,2.9818548387096775,-0.5086376424950513,False,False
103.6642402515121,4343,Aggressive,965,5.408808290155441,2.985492227979275,-0.7907273378827346,False,False
103.67866826059209,4343,Aggressive,965,5.409844559585492,2.985492227979275,-0.7906099722374084,False,True
103.67888452580165,4344,Aggressive,965,5.407253886010363,2.985492227979275,-0.7916247163642972,False,False
103.6841148943767,4344,Conservative,1000,7.5385,2.981,-0.13551942326945546,False,True
103.74923372826098,4345,Balanced,989,6.388776541961577,2.980788675429727,-0.4793445552015324,False,False
103.77996732371622,4346,Aggressive,965,5.404663212435233,2.985492227979275,-0.7926472396105515,False,False
103.79040344486911,4347,Opportunistic,998,6.163326653306613,2.9779559118236474,-0.5209374885957325,False,False
103.79715311475138,4348,Conservative,1000,7.5395,2.981,-0.13548062253185236,False,True
103.82846784954523,4348,Progressive,992,6.320564516129032,2.9818548387096775,-0.5085792663422412,False,True
103.82927884472349,4349,Conservative,1000,7.5405,2.981,-0.13542313922300342,False,True
103.84652579468275,4349,Opportunistic,998,6.16432865731463,2.9779559118236474,-0.5209049095598774,False,True
103.87704920928205,4350,Balanced,989,6.386248736097068,2.980788675429727,-0.4803823621498606,False,False
103.91819983325655,4351,Opportunistic,998,6.1618236472945895,2.9779559118236474,-0.5219198689603065,False,False
103.92935687019657,4351,Conservative,1000,7.5415,2.981,-0.1353835626929309,False,True
103.96568092465749,4352,Balanced,989,6.387259858442872,2.980788675429727,-0.4803476265302196,False,True
104.01518661566085,4352,Aggressive,965,5.405699481865285,2.985492227979275,-0.7926280319092596,False,True
104.06899641939403,4353,Opportunistic,998,6.159318637274549,2.9779559118236474,-0.523078418701769,False,False
104.09929708140555,4353,Conservative,1000,7.5425,2.981,-0.13535942439976584,False,True
104.10409320737817,4354,Conservative,1000,7.5435,2.981,-0.13532626349846602,False,True
104.11675894316988,4355,Opportunistic,998,6.156813627254509,2.9779559118236474,-0.5241069575610482,False,False
104.11892165117158,4356,Conservative,1000,7.5445,2.981,-0.1352417198485483,False,True
104.12450218072655,4356,Progressive,992,6.321572580645161,2.9818548387096775,-0.5085362551186591,False,True
104.12756166167158,4357,Conservative,1000,7.5455,2.981,-0.13518825605728899,False,True
104.13889767736163,4358,Aggressive,965,5.403108808290155,2.985492227979275,-0.7936448191375489,False,False
104.16031823387218,4359,Opportunistic,998,6.157815631262525,2.9779559118236474,-0.524021502011599,False,True
104.24588655266358,4360,Opportunistic,998,6.155310621242485,2.9779559118236474,-0.5250346549604816,False,False
104.27399455958984,4361,Opportunistic,998,6.152805611222445,2.9779559118236474,-0.5260481771529888,False,False
104.28984444597815,4362,Aggressive,965,5.400518134715026,2.985492227979275,-0.794667901603013,False,False
104.32041637483015,4363,Opportunistic,998,6.150300601202405,2.9779559118236474,-0.5271157401915313,False,False
104.32125026249112,4364,Aggressive,965,5.397927461139896,2.985492227979275,-0.7956996634484881,False,False
104.34332381923612,4365,Balanced,989,6.384732052578362,2.980788675429727,-0.4814489944782634,False,False
104.35813652612353,4365,Balanced,989,6.3857431749241655,2.980788675429727,-0.481431212933659,False,True
104.37993500665424,4366,Conservative,1000,7.5455,2.981,-0.1351287167964464,False,True
104.3862680033752,4367,Opportunistic,998,6.151302605210421,2.9779559118236474,-0.5270130041884483,False,True
104.40036159523575,4368,Progressive,992,6.319052419354839,2.9818548387096775,-0.5096383202789685,False,False
104.40058746071192,4369,Balanced,989,6.3832153690596565,2.980788675429727,-0.4824886283869167,False,False
104.40649415912561,4370,Conservative,1000,7.543,2.981,-0.13630200905773712,False,False
104.434649174383,4370,Aggressive,965,5.395336787564767,2.9844559585492227,-0.7964027371768024,True,False
104.44080765998427,4370,Balanced,989,6.38422649140546,2.980788675429727,-0.4823718162337548,False,True
104.4631092914579,4371,Balanced,989,6.385237613751264,2.980788675429727,-0.48233682334171357,False,True
104.47056287064859,4371,Conservative,1000,7.544,2.981,-0.13628406327646786,False,True
104.48787771297901,4371,Conservative,1000,7.545,2.981,-0.1362596223473367,False,True
104.49581976079165,4372,Progressive,992,6.316532258064516,2.9818548387096775,-0.5107195373848006,False,False
104.53785810049746,4373,Balanced,989,6.382709807886754,2.980788675429727,-0.48336669740462096,False,False
104.6266290202981,4374,Conservative,1000,7.546,2.981,-0.13625022001322906,False,True
104.66422633978236,4375,Aggressive,965,5.392746113989637,2.9844559585492227,-0.7974347808986938,False,False
104.72745055178947,4376,Conservative,1000,7.547,2.981,-0.1361800559962814,False,True
104.73762773211405,4377,Aggressive,965,5.390155440414508,2.9844559585492227,-0.7984455133826666,False,False
104.75383750510993,4377,Aggressive,965,5.391191709844559,2.9844559585492227,-0.7983402601010696,False,True
104.76232114731447,4378,Aggressive,965,5.392227979274612,2.9844559585492227,-0.7981803422251643,False,True
104.79424643552275,4379,Conservative,1000,7.548,2.981,-0.13617351540194722,False,True
104.79956940418255,4380,Conservative,1000,7.549,2.981,-0.13614983071288242,False,True
104.8090955641167,4381,Progressive,992,6.317540322580645,2.9818548387096775,-0.5106218174449829,False,True
104.89501574698342,4381,Conservative,1000,7.55,2.981,-0.13613532075656426,False,True
104.89775817465832,4382,Aggressive,965,5.389637305699482,2.9844559585492227,-0.7992038204222736,False,False
104.8981002996826,4382,Conservative,1000,7.5475,2.98,-0.1370969632500393,True,False
104.90919480748967,4383,Balanced,989,6.380182002022245,2.980788675429727,-0.4844773826195525,False,False
104.91637169025236,4384,Balanced,989,6.381193124368049,2.980788675429727,-0.4844050375581229,False,True
104.92748954583034,4385,Balanced,989,6.378665318503539,2.980788675429727,-0.4854389066485431,False,False
104.97260811116763,4386,Balanced,989,6.379676440849343,2.980788675429727,-0.48531872543794347,False,True
104.98525577211109,4387,Conservative,1000,7.5485,2.98,-0.13699836057238626,False,True
105.03399309147933,4388,Opportunistic,998,6.152304609218437,2.9779559118236474,-0.5269985308554306,False,True
105.04185515267187,4389,Aggressive,965,5.387046632124353,2.9844559585492227,-0.800217740962544,False,False
105.07707623953604,4390,Conservative,1000,7.5495,2.98,-0.13680112265457503,False,True
105.13416720568976,4391,Conservative,1000,7.5505,2.98,-0.13677390029049302,False,True
105.15918464583407,4392,Progressive,992,6.318548387096774,2.9818548387096775,-0.5105017636398724,False,True
105.18098579034306,4393,Progressive,992,6.316028225806452,2.9818548387096775,-0.5115240766090954,False,False
105.20636006669865,4394,Balanced,989,6.377148634984833,2.980788675429727,-0.48632315206673776,False,False
105.21237884624283,4395,Opportunistic,998,6.1497995991983965,2.9779559118236474,-0.528036834745621,False,False
105.21999083437775,4395,Opportunistic,998,6.150801603206413,2.9779559118236474,-0.5279394074507896,False,True
105.25393109178444,4396,Opportunistic,998,6.151803607214429,2.9779559118236474,-0.5277272594993385,False,True
105.2575616643241,4397,Opportunistic,998,6.152805611222445,2.9779559118236474,-0.5275285815293375,False,True
105.275319158001,4398,Conservative,1000,7.5515,2.98,-0.13673974782724677,False,True
105.28704586953832,4399,Progressive,992,6.313508064516129,2.9818548387096775,-0.512598461570129,False,False
105.31703476843708,4399,Conservative,1000,7.5525,2.98,-0.13672762505946356,False,True
105.3385156470558,4400,Balanced,989,6.3781597573306374,2.980788675429727,-0.4862516183684497,False,True
105.34233978497863,4400,Progressive,992,6.313508064516129,2.9818548387096775,-0.5125117218247411,False,True
105.36484672453045,4401,Balanced,989,6.379170879676441,2.980788675429727,-0.48610208148998496,False,True
105.36792740882285,4402,Aggressive,964,5.390560165975104,2.9844398340248963,-0.8012288473251871,False,False
105.39632059282741,4403,Balanced,989,6.380182002022245,2.980788675429727,-0.48603266496654174,False,True
105.42283187870511,4404,Balanced,989,6.381193124368049,2.980788675429727,-0.48599205061499823,False,True
105.43131907871569,4404,Balanced,989,6.382204246713853,2.980788675429727,-0.48595228417003655,False,True
105.43796384230258,4405,Progressive,992,6.310987903225806,2.9818548387096775,-0.513562512720381,False,False
105.44381544672346,4406,Opportunistic,998,6.153807615230461,2.9779559118236474,-0.5274491610550459,False,True
105.45510947569112,4407,Aggressive,964,5.3879668049792535,2.9844398340248963,-0.8022299817178766,False,False
105.45733372770266,4408,Aggressive,964,5.3853734439834025,2.9844398340248963,-0.80327095371822,False,False
105.47868992670543,4408,Conservative,1000,7.5535,2.98,-0.13671595513843843,False,True
105.51630407075656,4409,Progressive,992,6.308467741935484,2.9818548387096775,-0.5146208651175462,False,False
105.52436668721909,4410,Conservative,1000,7.5545,2.98,-0.13667651630245997,False,True
105.57227688065309,4411,Progressive,992,6.305947580645161,2.9818548387096775,-0.5157134206619264,False,False
105.58886208450924,4412,Progressive,992,6.30695564516129,2.9818548387096775,-0.5156949617383134,False,True
105.5992336518142,4413,Progressive,992,6.307963709677419,2.9818548387096775,-0.5156234844318504,False,True
105.62788296178759,4414,Progressive,992,6.308971774193548,2.9818548387096775,-0.5155824464757,False,True
105.63030780826861,4415,Progressive,992,6.309979838709677,2.9818548387096775,-0.5154995916030589,False,True
105.64857827758891,4416,Conservative,1000,7.5555,2.98,-0.13664777083464555,False,True
105.65026037826715,4417,Progressive,992,6.310987903225806,2.9818548387096775,-0.5153267748462649,False,True
105.6566599957651,4418,Opportunistic,998,6.154809619238477,2.9779559118236474,-0.527258589766058,False,True
105.69029443987291,4419,Aggressive,964,5.382780082987552,2.9844398340248963,-0.8042769779443586,False,False
105.69394479349285,4420,Conservative,1000,7.5565,2.98,-0.13662711125346175,False,True
105.6979856573571,4421,Balanced,989,6.3832153690596565,2.980788675429727,-0.4858783911116353,False,True
105.71239524477829,4421,Conservative,1000,7.5575,2.98,-0.13649953180364896,False,True
105.74390476663459,4422,Aggressive,964,5.3838174273858925,2.9844398340248963,-0.8042063483503803,False,True
105.76193566935089,4423,Aggressive,964,5.3812240663900415,2.9844398340248963,-0.8052124877007324,False,False
105.78593415694765,4424,Balanced,989,6.38422649140546,2.980788675429727,-0.4857527191295063,False,True
105.79276121258675,4424,Aggressive,964,5.382261410788382,2.9844398340248963,-0.80515021596842,False,True
105.7958837136675,4425,Opportunistic,998,6.152304609218437,2.9779559118236474,-0.5283980677731728,False,False
105.80264737460129,4426,Progressive,992,6.311995967741935,2.9818548387096775,-0.5153041210421269,False,True
105.84473207519146,4427,Progressive,991,6.316347124117054,2.9818365287588295,-0.5163607076602187,False,False
105.84781078384445,4428,Balanced,989,6.385237613751264,2.980788675429727,-0.48560204884728453,False,True
105.85833319511225,4428,Balanced,989,6.386248736097068,2.980788675429727,-0.48552234524030174,False,True
105.87870734051207,4429,Opportunistic,998,6.153306613226453,2.9779559118236474,-0.5280438836828582,False,True
105.90855383414291,4430,Balanced,989,6.383720930232558,2.980788675429727,-0.48658950900508613,False,False
105.91454565379307,4430,Progressive,991,6.317356205852674,2.9818365287588295,-0.516068872699906,False,True
105.93903692890154,4430,Progressive,991,6.314833501513623,2.980827447023209,-0.5169522361769816,True,False
105.94208106941474,4431,Conservative,1000,7.5575,2.98,-0.13647586458517127,False,True
105.96843204160629,4432,Conservative,1000,7.5585,2.98,-0.136458648169769,False,True
105.97650511283453,4433,Conservative,1000,7.5585,2.98,-0.1364460117762557,False,True
105.99982278978477,4433,Conservative,1000,7.5595,2.98,-0.13641752309561248,False,True
106.00847386870288,4434,Opportunistic,998,6.150801603206413,2.9779559118236474,-0.5290934565568193,False,False
106.01582232152825,4435,Opportunistic,998,6.148296593186373,2.9779559118236474,-0.5301815697886184,False,False
106.02457305998047,4436,Progressive,991,6.312310797174571,2.980827447023209,-0.5180271992275572,False,False
106.0289446332724,4437,Conservative,1000,7.5595,2.98,-0.13627746418715594,False,True
106.10444322960127,4437,Aggressive,964,5.383298755186722,2.9844398340248963,-0.8050039695735579,False,True
106.12665124873594,4437,Progressive,991,6.313319878910192,2.980827447023209,-0.5177877461824225,False,True
106.14624000931902,4438,Aggressive,964,5.380705394190872,2.9844398340248963,-0.8060952794445634,False,False
106.19050601885921,4439,Progressive,991,6.310797174571141,2.980827447023209,-0.518870085489406,False,False
106.19447162268378,4440,Balanced,989,6.381193124368049,2.980788675429727,-0.48769592655213584,False,False
106.21126107467319,4440,Progressive,991,6.3118062563067605,2.980827447023209,-0.5187990418587545,False,True
106.21438599248064,4441,Opportunistic,998,6.145791583166333,2.9779559118236474,-0.5311920986342854,False,False
106.22953716315547,4442,Conservative,1000,7.5605,2.98,-0.13616311859518598,False,True
106.23416133774144,4442,Aggressive,964,5.381742738589212,2.9844398340248963,-0.8059424560346479,False,True
106.26176945858026,4443,Progressive,991,6.312815338042381,2.980827447023209,-0.5186969154419281,False,True
106.26394272790334,4444,Aggressive,964,5.382780082987552,2.9844398340248963,-0.8058150714900086,False,True
106.27496319854886,4445,Progressive,990,6.316161616161616,2.980808080808081,-0.5197738678552454,False,False
106.28262200963458,4446,Conservative,1000,7.5615,2.98,-0.1361041016913164,False,True
106.28626006142335,4447,Aggressive,964,5.380186721991701,2.9844398340248963,-0.8068256521218434,False,False
106.2866525061632,4448,Balanced,989,6.382204246713853,2.980788675429727,-0.4876270900980487,False,True
106.29549255914809,4448,Progressive,990,6.317171717171717,2.980808080808081,-0.5195554695411151,False,True
106.30340656706771,4449,Balanced,989,6.379676440849343,2.980788675429727,-0.48865745279592476,False,False
106.3038366455628,4450,Balanced,989,6.377148634984833,2.980788675429727,-0.48971765737525,False,False
106.32470272061241,4450,Opportunistic,998,6.146793587174349,2.9779559118236474,-0.5311664216831345,False,True
106.33289721783912,4450,Conservative,1000,7.5625,2.98,-0.13604799601514897,False,True
106.35271683886667,4451,Opportunistic,998,6.147795591182365,2.9779559118236474,-0.5310482012618445,False,True
106.35773498145583,4451,Aggressive,964,5.3812240663900415,2.9844398340248963,-0.8066772607160495,False,True
106.389302625382,4451,Conservative,1000,7.5635,2.98,-0.13601654824648463,False,True
106.38969391774263,4452,Opportunistic,998,6.148797595190381,2.9779559118236474,-0.5310134923386903,False,True
106.39104947896571,4453,Balanced,989,6.374620829120324,2.980788675429727,-0.49075750623406567,False,False
106.41353855112452,4453,Balanced,989,6.3756319514661275,2.980788675429727,-0.4907015632229668,False,True
106.42190918447851,4453,Opportunistic,998,6.1497995991983965,2.9779559118236474,-0.5307735827806359,False,True
106.4229700766454,4453,Balanced,989,6.376643073811931,2.980788675429727,-0.49056318277441563,False,True
106.44477285561976,4454,Balanced,989,6.377654196157735,2.980788675429727,-0.4903922231223165,False,True
106.44745008250426,4455,Aggressive,964,5.378630705394191,2.9844398340248963,-0.8076836310568808,False,False
106.45699276524935,4455,Conservative,1000,7.5645,2.98,-0.13599174614075696,False,True
106.5577738754351,4456,Opportunistic,998,6.147294589178356,2.9779559118236474,-0.5319246473838432,False,False
106.56195283562992,4457,Opportunistic,998,6.144789579158316,2.9779559118236474,-0.532983912769097,False,False
106.60982096535417,4458,Conservative,1000,7.5655,2.98,-0.1358811587642786,False,True
106.6216475743454,4459,Aggressive,964,5.37603734439834,2.9844398340248963,-0.8087159514802404,False,False
106.64837653948352,4460,Opportunistic,998,6.142284569138276,2.9779559118236474,-0.5340252757469304,False,False
106.66922166753382,4461,Opportunistic,998,6.139779559118236,2.9779559118236474,-0.5350406972737651,False,False
106.76585474128065,4461,Conservative,1000,7.5655,2.98,-0.1357988375668051,False,True
106.82680492685901,4462,Opportunistic,998,6.137274549098197,2.9779559118236474,-0.5360812571707879,False,False
106.838018959216,4463,Progressive,990,6.314646464646465,2.980808080808081,-0.5206422518347056,False,False
106.83899906534373,4464,Conservative,1000,7.5665,2.98,-0.13575188981374994,False,True
106.85987703521702,4465,Aggressive,964,5.3770746887966805,2.9844398340248963,-0.8086588126287363,False,True
106.88586645530674,4466,Progressive,990,6.3121212121212125,2.980808080808081,-0.521659144346768,False,False
106.91936493505116,4466,Progressive,990,6.313131313131313,2.980808080808081,-0.521427409215547,False,True
106.93083568459348,4466,Balanced,989,6.378665318503539,2.980788675429727,-0.4903083002969762,False,True
106.9620010014735,4466,Opportunistic,998,6.138276553106213,2.9779559118236474,-0.536028615442598,False,True
106.97707570348847,4466,Conservative,1000,7.5675,2.98,-0.13572557029499333,False,True
106.98698220204223,4467,Conservative,1000,7.5685,2.98,-0.1357084507653812,False,True
107.04023841367663,4468,Progressive,990,6.3106060606060606,2.980808080808081,-0.5225071723202662,False,False
107.09477655026515,4469,Conservative,1000,7.5695,2.98,-0.13567411077982153,False,True
107.09601881947798,4469,Balanced,989,6.379676440849343,2.980788675429727,-0.4901537906671828,False,True
107.11053005240609,4470,Progressive,990,6.311616161616161,2.980808080808081,-0.5223904510035156,False,True
107.13354897586241,4471,Opportunistic,998,6.135771543086173,2.9779559118236474,-0.5370469606416762,False,False
107.177583528359,4471,Balanced,989,6.377148634984833,2.979777553083923,-0.4909412300930419,True,False
107.19111556841266,4472,Aggressive,963,5.379543094496365,2.984423676012461,-0.8096614119874957,False,False
107.2037772579442,4473,Opportunistic,998,6.1332665330661325,2.9779559118236474,-0.538081711070946,False,False
107.20379505156863,4474,Progressive,990,6.312626262626263,2.980808080808081,-0.522249707094,False,True
107.22145156948534,4474,Aggressive,963,5.376947040498442,2.983385254413292,-0.8104674446960742,True,False
107.28125216440874,4475,Conservative,1000,7.5705,2.98,-0.13555411512326712,False,True
107.28466327319613,4475,Conservative,1000,7.5715,2.98,-0.13552515385235248,False,True
107.29462607893213,4475,Conservative,1000,7.5715,2.98,-0.135476390093989,False,True
107.30112586923826,4476,Opportunistic,998,6.130761523046092,2.9779559118236474,-0.539108242904685,False,False
107.30464985786729,4477,Opportunistic,998,6.128256513026052,2.9779559118236474,-0.5401297153655998,False,False
107.33113897565106,4478,Opportunistic,998,6.125751503006012,2.9779559118236474,-0.5411570151132155,False,False
107.33386198032348,4479,Balanced,989,6.374620829120324,2.979777553083923,-0.49196412409680906,False,False
107.33734461483311,4479,Balanced,989,6.3756319514661275,2.979777553083923,-0.49186549886672337,False,True
107.33922275510744,4480,Conservative,1000,7.5725,2.98,-0.13546626667510095,False,True
107.34482525772577,4481,Progressive,990,6.31010101010101,2.980808080808081,-0.523264849328795,False,False
107.36020410824386,4481,Progressive,990,6.311111111111111,2.980808080808081,-0.5230661536927558,False,True
107.43281708277266,4482,Aggressive,963,5.374350986500519,2.983385254413292,-0.8114842548324573,False,False
107.43443463641952,4482,Balanced,989,6.376643073811931,2.979777553083923,-0.49179611646470917,False,True
107.4479088292551,4483,Opportunistic,998,6.123246492985972,2.9779559118236474,-0.5421781365103616,False,False
107.48317964206733,4484,Conservative,1000,7.5735,2.98,-0.13540331094142602,False,True
107.4972875446236,4485,Conservative,1000,7.5745,2.98,-0.13537137292117066,False,True
107.5270508828987,4486,Conservative,1000,7.5755,2.98,-0.13535360007573818,False,True
107.53875003354929,4487,Conservative,1000,7.5765,2.98,-0.13520890244655634,False,True
107.56128702379274,4488,Balanced,988,6.380060728744939,2.979757085020243,-0.49294024892603455,False,False
107.56838706009536,4489,Opportunistic,998,6.120741482965932,2.9779559118236474,-0.5432499564903274,False,False
107.56861894476462,4490,Conservative,1000,7.5775,2.98,-0.13518915242777557,False,True
107.5991684016445,4490,Progressive,990,6.3121212121212125,2.980808080808081,-0.5230077172950782,False,True
107.60587921865606,4491,Balanced,988,6.381072874493927,2.979757085020243,-0.49276643410307197,False,True
107.6140752447755,4492,Balanced,988,6.3785425101214575,2.979757085020243,-0.49381006259878585,False,False
107.6167417420559,4493,Conservative,1000,7.575,2.98,-0.1362684155109945,False,False
107.6250068289757,4494,Aggressive,963,5.371754932502596,2.983385254413292,-0.8124974545705168,False,False
107.64491850584999,4495,Balanced,988,6.379554655870446,2.979757085020243,-0.4936696228061901,False,True
107.65542137656459,4496,Conservative,1000,7.575,2.98,-0.1362645162995217,False,True
107.71713724898548,4497,Progressive,990,6.313131313131313,2.980808080808081,-0.5228816141531475,False,True
107.71732802901676,4497,Conservative,1000,7.576,2.98,-0.13614535867068142,False,True
107.7240567730046,4497,Opportunistic,998,6.121743486973948,2.9779559118236474,-0.5429927858676676,False,True
107.72913193493446,4498,Aggressive,963,5.369158878504673,2.983385254413292,-0.8135002485129742,False,False
107.75731709175759,4499,Conservative,1000,7.577,2.98,-0.1360895166840955,False,True
107.78385955275047,4500,Conservative,1000,7.578,2.98,-0.13601362434400324,False,True
107.8023355688888,4500,Conservative,1000,7.579,2.98,-0.13600444795852634,False,True
107.83195620644537,4501,Progressive,990,6.3106060606060606,2.980808080808081,-0.5239838436368333,False,False
