,x,y
578,0.578,0.0579403995965243
579,0.579,0.05764835632293236
580,0.58,0.057357229878224295
581,0.581,0.057067020415455194
582,0.582,0.05677772805399906
583,0.583,0.05648935287990093
584,0.584,0.05620189494622451
585,0.585,0.055915354273403405
586,0.586,0.055629730849584544
587,0.587,0.05534502463097425
588,0.588,0.055061235542178386
589,0.589,0.05477836347654554
590,0.59,0.0544964082965038
591,0.591,0.054215369833898935
592,0.592,0.053935247890327616
593,0.593,0.053656042237471974
594,0.594,0.053377752617431766
595,0.595,0.05310037874305134
596,0.596,0.052823920298249206
597,0.597,0.05254837693834255
598,0.598,0.05227374829037284
599,0.599,0.05200003395342641
600,0.6,0.05172723349895542
601,0.601,0.05145534647109541
602,0.602,0.051184372386984034
603,0.603,0.0509143107370732
604,0.604,0.05064516098544392
605,0.605,0.05037692257011589
606,0.606,0.05010959490335823
607,0.607,0.04984317737199668
608,0.608,0.049577669337717796
609,0.609,0.04931307013737374
610,0.61,0.04904937908328564
611,0.611,0.0487865954635411
612,0.612,0.04852471854229446
613,0.613,0.04826374756006262
614,0.614,0.04800368173402003
615,0.615,0.04774452025829049
616,0.616,0.04748626230424048
617,0.617,0.047228907020767576
618,0.618,0.046972453534585505
619,0.619,0.04671690095051341
620,0.62,0.0464622483517579
621,0.621,0.04620849480019582
622,0.622,0.045955639336654246
623,0.623,0.045703680981188904
624,0.624,0.0454526187333605
625,0.625,0.045202451572512015
626,0.626,0.0449531784580381
627,0.627,0.044704798329660504
628,0.628,0.04445731010769397
629,0.629,0.044210712693317424
630,0.63,0.0439650049688389
631,0.631,0.043720185797958014
632,0.632,0.04347625402603151
633,0.633,0.04323320848033217
634,0.634,0.04299104797030923
635,0.635,0.04274977128784445
636,0.636,0.042509377207509795
637,0.637,0.042269864486817126
638,0.638,0.04203123186647619
639,0.639,0.04179347807063966
640,0.64,0.04155660180715605
641,0.641,0.04132060176781314
642,0.642,0.04108547662858575
643,0.643,0.04085122504987828
644,0.644,0.040617845676766795
645,0.645,0.04038533713923907
646,0.646,0.04015369805243246
647,0.647,0.03992292701687171
648,0.648,0.0396930226187032
649,0.649,0.03946398342992801
650,0.65,0.03923580800863524
651,0.651,0.039008494899230715
652,0.652,0.03878204263266489
653,0.653,0.038556449726659996
654,0.654,0.03833171468593535
655,0.655,0.03810783600243184
656,0.656,0.03788481215552966
657,0.657,0.037662641612272466
658,0.658,0.03744132282758505
659,0.659,0.03722085424448714
660,0.66,0.03700123429431193
661,0.661,0.03678246139691822
662,0.662,0.03656453396090191
663,0.663,0.03634745038380699
664,0.664,0.03613120905233348
665,0.665,0.03591580834254555
666,0.666,0.03570124662007537
667,0.667,0.03548752224032805
668,0.668,0.035274633548683335
669,0.669,0.035062578880697304
670,0.67,0.03485135656230006
671,0.671,0.034640964909993695
672,0.672,0.03443140223104768
673,0.673,0.034222666823695916
674,0.674,0.03401475697732524
675,0.675,0.03380767097267032
676,0.676,0.03360140708200159
677,0.677,0.033395963569312966
678,0.678,0.03319133869051028
679,0.679,0.032987530693595155
680,0.68,0.03278453781884846
681,0.681,0.03258235829901274
682,0.682,0.03238099035947299
683,0.683,0.03218043221843499
684,0.684,0.031980682087103876
685,0.685,0.03178173816985877
686,0.686,0.0315835986644289
687,0.687,0.03138626176206537
688,0.6880000000000001,0.03118972564771337
689,0.6890000000000001,0.030993988500182538
