Time,strategy,fog_count
226.0,Opportunistic,0.28
227.0,Progressive,1.04
227.0,Balanced,0.02
227.0,Conservative,60.88
227.0,Opportunistic,0.28
228.0,Progressive,1.04
228.0,Opportunistic,0.28
228.0,Balanced,0.02
228.0,Conservative,60.6
229.0,Opportunistic,0.26
229.0,Conservative,60.22
229.0,Progressive,1.04
229.0,Balanced,0.02
230.0,Opportunistic,0.24
230.0,Progressive,1.04
230.0,Conservative,59.72
230.0,Balanced,0.02
231.0,Opportunistic,0.24
231.0,Progressive,1.04
231.0,Conservative,59.18
231.0,Balanced,0.02
232.0,Conservative,58.62
232.0,Balanced,0.02
232.0,Progressive,1.04
232.0,Opportunistic,0.22
233.0,Conservative,58.18
233.0,Balanced,0.02
233.0,Progressive,1.0
233.0,Opportunistic,0.22
234.0,Progressive,0.96
234.0,Balanced,0.02
234.0,Conservative,57.82
234.0,Opportunistic,0.22
235.0,Opportunistic,0.2
235.0,Balanced,0.02
235.0,Conservative,57.36
235.0,Progressive,0.94
236.0,Conservative,56.94
236.0,Progressive,0.92
236.0,Balanced,0.02
236.0,Opportunistic,0.2
237.0,Opportunistic,0.18
237.0,Progressive,0.9
237.0,Conservative,56.5
237.0,Balanced,0.0
238.0,Opportunistic,0.18
238.0,Progressive,0.86
238.0,Conservative,56.0
239.0,Opportunistic,0.18
239.0,Conservative,55.6
239.0,Progressive,0.84
240.0,Progressive,0.84
240.0,Conservative,55.22
240.0,Opportunistic,0.18
241.0,Conservative,54.94
241.0,Progressive,0.8
241.0,Opportunistic,0.14
242.0,Conservative,54.46
242.0,Progressive,0.78
242.0,Opportunistic,0.14
243.0,Conservative,53.82
243.0,Progressive,0.78
243.0,Opportunistic,0.14
244.0,Progressive,0.76
244.0,Conservative,53.46
244.0,Opportunistic,0.14
245.0,Conservative,52.98
245.0,Opportunistic,0.14
245.0,Progressive,0.72
246.0,Progressive,0.7
246.0,Opportunistic,0.1
246.0,Conservative,52.5
247.0,Progressive,0.68
247.0,Opportunistic,0.1
247.0,Conservative,52.14
248.0,Conservative,51.82
248.0,Opportunistic,0.1
248.0,Progressive,0.66
249.0,Opportunistic,0.06
249.0,Conservative,51.34
249.0,Progressive,0.64
250.0,Progressive,0.64
250.0,Conservative,50.8
250.0,Opportunistic,0.06
251.0,Progressive,0.64
251.0,Conservative,50.16
251.0,Opportunistic,0.06
252.0,Opportunistic,0.06
252.0,Progressive,0.62
252.0,Conservative,49.62
253.0,Conservative,49.1
253.0,Opportunistic,0.06
253.0,Progressive,0.58
254.0,Conservative,48.66
254.0,Opportunistic,0.06
254.0,Progressive,0.58
255.0,Conservative,48.1
255.0,Progressive,0.58
255.0,Opportunistic,0.04
256.0,Opportunistic,0.04
256.0,Conservative,47.48
256.0,Progressive,0.58
257.0,Conservative,47.02
257.0,Opportunistic,0.04
257.0,Progressive,0.54
258.0,Conservative,46.46
258.0,Opportunistic,0.04
258.0,Progressive,0.54
259.0,Opportunistic,0.04
259.0,Progressive,0.52
259.0,Conservative,46.02
260.0,Progressive,0.52
260.0,Opportunistic,0.04
260.0,Conservative,45.44
261.0,Progressive,0.52
261.0,Opportunistic,0.04
261.0,Conservative,44.88
262.0,Opportunistic,0.04
262.0,Conservative,44.26
262.0,Progressive,0.52
263.0,Conservative,43.48
263.0,Progressive,0.52
263.0,Opportunistic,0.04
264.0,Conservative,43.08
264.0,Progressive,0.5
264.0,Opportunistic,0.04
265.0,Conservative,42.62
265.0,Opportunistic,0.04
265.0,Progressive,0.5
266.0,Opportunistic,0.04
266.0,Conservative,42.22
266.0,Progressive,0.48
267.0,Opportunistic,0.04
267.0,Conservative,41.54
267.0,Progressive,0.46
268.0,Conservative,41.14
268.0,Progressive,0.44
268.0,Opportunistic,0.04
269.0,Progressive,0.44
269.0,Opportunistic,0.04
269.0,Conservative,40.72
270.0,Conservative,40.26
270.0,Progressive,0.44
270.0,Opportunistic,0.04
271.0,Progressive,0.4
271.0,Opportunistic,0.02
271.0,Conservative,39.8
272.0,Progressive,0.4
272.0,Opportunistic,0.02
272.0,Conservative,39.28
273.0,Conservative,38.74
273.0,Progressive,0.38
273.0,Opportunistic,0.02
274.0,Progressive,0.38
274.0,Opportunistic,0.02
274.0,Conservative,38.18
275.0,Opportunistic,0.02
275.0,Conservative,37.8
275.0,Progressive,0.34
276.0,Conservative,37.18
276.0,Opportunistic,0.02
276.0,Progressive,0.34
277.0,Opportunistic,0.02
277.0,Conservative,36.56
277.0,Progressive,0.34
278.0,Opportunistic,0.0
278.0,Progressive,0.34
278.0,Conservative,35.96
279.0,Progressive,0.34
279.0,Conservative,35.18
280.0,Progressive,0.34
280.0,Conservative,34.64
281.0,Progressive,0.32
281.0,Conservative,33.86
282.0,Progressive,0.28
282.0,Conservative,33.48
283.0,Progressive,0.26
283.0,Conservative,32.98
284.0,Progressive,0.26
284.0,Conservative,32.46
285.0,Progressive,0.26
285.0,Conservative,32.1
286.0,Progressive,0.26
286.0,Conservative,31.66
287.0,Progressive,0.26
287.0,Conservative,31.08
288.0,Progressive,0.26
288.0,Conservative,30.48
289.0,Progressive,0.24
289.0,Conservative,29.84
290.0,Progressive,0.24
290.0,Conservative,29.24
291.0,Progressive,0.2
291.0,Conservative,28.48
292.0,Progressive,0.2
292.0,Conservative,27.88
293.0,Conservative,27.16
293.0,Progressive,0.18
294.0,Conservative,26.58
294.0,Progressive,0.14
295.0,Progressive,0.14
295.0,Conservative,26.16
296.0,Conservative,25.52
296.0,Progressive,0.14
297.0,Conservative,24.94
297.0,Progressive,0.14
298.0,Conservative,24.34
298.0,Progressive,0.14
299.0,Progressive,0.14
299.0,Conservative,23.84
300.0,Conservative,23.46
300.0,Progressive,0.1
301.0,Conservative,22.88
301.0,Progressive,0.1
302.0,Progressive,0.1
302.0,Conservative,22.26
303.0,Progressive,0.08
303.0,Conservative,21.52
304.0,Progressive,0.06
304.0,Conservative,20.94
305.0,Progressive,0.06
305.0,Conservative,20.54
306.0,Conservative,19.72
306.0,Progressive,0.06
307.0,Progressive,0.06
307.0,Conservative,19.12
308.0,Conservative,18.32
308.0,Progressive,0.06
309.0,Progressive,0.06
309.0,Conservative,17.64
310.0,Conservative,16.88
310.0,Progressive,0.06
311.0,Progressive,0.06
311.0,Conservative,16.16
312.0,Progressive,0.06
312.0,Conservative,15.52
313.0,Progressive,0.06
313.0,Conservative,15.08
314.0,Progressive,0.06
314.0,Conservative,14.4
315.0,Conservative,13.78
315.0,Progressive,0.06
316.0,Conservative,13.26
316.0,Progressive,0.06
317.0,Conservative,12.58
317.0,Progressive,0.06
318.0,Conservative,11.92
318.0,Progressive,0.06
319.0,Progressive,0.06
319.0,Conservative,11.24
320.0,Progressive,0.06
320.0,Conservative,10.54
321.0,Conservative,10.1
321.0,Progressive,0.06
322.0,Progressive,0.06
322.0,Conservative,9.64
323.0,Conservative,9.14
323.0,Progressive,0.06
324.0,Conservative,8.6
324.0,Progressive,0.06
325.0,Conservative,8.18
325.0,Progressive,0.06
326.0,Conservative,7.92
326.0,Progressive,0.04
327.0,Progressive,0.04
327.0,Conservative,7.56
328.0,Conservative,7.08
328.0,Progressive,0.04
329.0,Progressive,0.04
329.0,Conservative,6.74
330.0,Progressive,0.04
330.0,Conservative,6.42
331.0,Progressive,0.04
331.0,Conservative,6.1
332.0,Progressive,0.04
332.0,Conservative,5.76
333.0,Progressive,0.04
333.0,Conservative,5.54
334.0,Progressive,0.04
334.0,Conservative,5.16
335.0,Progressive,0.04
335.0,Conservative,4.88
336.0,Conservative,4.64
336.0,Progressive,0.04
337.0,Progressive,0.04
337.0,Conservative,4.32
338.0,Progressive,0.04
338.0,Conservative,4.04
339.0,Progressive,0.04
339.0,Conservative,3.78
340.0,Progressive,0.04
340.0,Conservative,3.6
341.0,Progressive,0.02
341.0,Conservative,3.4
342.0,Progressive,0.02
342.0,Conservative,3.26
343.0,Progressive,0.02
343.0,Conservative,3.0
344.0,Conservative,2.86
344.0,Progressive,0.02
345.0,Conservative,2.62
345.0,Progressive,0.02
346.0,Conservative,2.5
346.0,Progressive,0.0
347.0,Conservative,2.32
348.0,Conservative,2.18
349.0,Conservative,2.08
350.0,Conservative,1.86
351.0,Conservative,1.74
352.0,Conservative,1.62
353.0,Conservative,1.44
354.0,Conservative,1.26
355.0,Conservative,1.2
356.0,Conservative,1.04
357.0,Conservative,0.86
358.0,Conservative,0.8
359.0,Conservative,0.72
360.0,Conservative,0.6
361.0,Conservative,0.54
362.0,Conservative,0.48
363.0,Conservative,0.42
364.0,Conservative,0.4
365.0,Conservative,0.36
366.0,Conservative,0.34
367.0,Conservative,0.32
368.0,Conservative,0.32
369.0,Conservative,0.32
370.0,Conservative,0.26
371.0,Conservative,0.26
372.0,Conservative,0.2
373.0,Conservative,0.18
374.0,Conservative,0.12
375.0,Conservative,0.12
376.0,Conservative,0.1
377.0,Conservative,0.1
378.0,Conservative,0.1
379.0,Conservative,0.06
380.0,Conservative,0.04
381.0,Conservative,0.02
382.0,Conservative,0.0
