Time,strategy,avg_reliability
98.05,Conservative,0.6941588532436204
98.05,Opportunistic,0.38725146408030303
98.05,Balanced,0.45431921601305797
98.1,Aggressive,0.33977575556298056
98.1,Conservative,0.6941851048072585
98.1,Opportunistic,0.38718723677357963
98.1,Progressive,0.3305529377980433
98.1,Balanced,0.4542850932503085
98.15,Balanced,0.45415678910738544
98.15,Conservative,0.6942430104244789
98.15,Progressive,0.3304407498733017
98.15,Aggressive,0.3397494879878117
98.15,Opportunistic,0.38706653970969257
98.2,Balanced,0.454095197320695
98.2,Conservative,0.6943025020722133
98.2,Progressive,0.3303985030167388
98.2,Aggressive,0.33957056568857086
98.2,Opportunistic,0.38696467419054004
98.25,Progressive,0.3303959986055848
98.25,Conservative,0.6943325628974764
98.25,Opportunistic,0.3868972642765885
98.25,Balanced,0.45409315316297005
98.25,Aggressive,0.33941117378808405
98.3,Aggressive,0.3393005085851594
98.3,Opportunistic,0.3868365711558939
98.3,Progressive,0.3303226197676052
98.3,Balanced,0.45398771988296993
98.3,Conservative,0.6943714124893351
98.35,Balanced,0.453855282537772
98.35,Aggressive,0.33921014328915994
98.35,Conservative,0.6943510907074504
98.35,Opportunistic,0.38673295616863096
98.35,Progressive,0.3301799718863536
98.4,Balanced,0.45373027129384824
98.4,Conservative,0.6943590641321089
98.4,Opportunistic,0.38664445637142625
98.4,Progressive,0.3300912853481316
98.4,Aggressive,0.3390813500839429
98.45,Opportunistic,0.3865677322222577
98.45,Progressive,0.3300902502181603
98.45,Aggressive,0.3390607065930045
98.45,Conservative,0.6943912085240607
98.45,Balanced,0.45369281789080296
98.5,Balanced,0.45360354079550796
98.5,Progressive,0.33000577389889235
98.5,Opportunistic,0.38648769240148534
98.5,Aggressive,0.338859843227134
98.5,Conservative,0.6944374995721553
98.55,Progressive,0.3300043893462117
98.55,Conservative,0.6944506412907497
98.55,Balanced,0.45350271253650093
98.55,Opportunistic,0.3863830289723508
98.55,Aggressive,0.3386996278974337
98.6,Opportunistic,0.3862442514866776
98.6,Aggressive,0.3384923705303437
98.6,Balanced,0.4534722941232783
98.6,Conservative,0.6944917837037096
98.6,Progressive,0.32989999632525396
98.65,Balanced,0.4533797877625665
98.65,Progressive,0.3298066342205373
98.65,Conservative,0.6944585593772595
98.65,Opportunistic,0.386172217259739
98.65,Aggressive,0.33840075783985013
98.7,Conservative,0.694398968198679
98.7,Opportunistic,0.38612178089036164
98.7,Progressive,0.32972722370577356
98.7,Aggressive,0.33826357656773015
98.7,Balanced,0.4533638983441582
98.75,Conservative,0.6943719261254393
98.75,Balanced,0.4533696601817191
98.75,Aggressive,0.33808406602869484
98.75,Opportunistic,0.3860933503675934
98.75,Progressive,0.32962998320354875
98.8,Aggressive,0.33798069974592154
98.8,Conservative,0.6944234845847778
98.8,Opportunistic,0.3859421233098793
98.8,Progressive,0.32954344335853863
98.8,Balanced,0.4533383929500636
98.85,Progressive,0.3294740575856022
98.85,Balanced,0.45332392614067246
98.85,Aggressive,0.3380551568554582
98.85,Conservative,0.6944438261667638
98.85,Opportunistic,0.38586112066851763
98.9,Balanced,0.4532501911296305
98.9,Aggressive,0.3379923672526005
98.9,Progressive,0.3293557395582259
98.9,Conservative,0.6944987505819651
98.9,Opportunistic,0.38571227537197955
98.95,Progressive,0.3291999367403872
98.95,Conservative,0.6944713449108336
98.95,Aggressive,0.33794634225574555
98.95,Opportunistic,0.385677463738866
98.95,Balanced,0.45320456250645513
99.0,Opportunistic,0.3854912648340896
99.0,Conservative,0.6944306413376026
99.0,Balanced,0.45302902896602787
99.0,Aggressive,0.33788257972601543
99.0,Progressive,0.32912307829138826
99.05,Conservative,0.6943861876756473
99.05,Aggressive,0.33774705387371556
99.05,Progressive,0.32908682192059496
99.05,Opportunistic,0.38546011467465263
99.05,Balanced,0.4529020073307468
99.1,Aggressive,0.3376983684392609
99.1,Conservative,0.6944103133847502
99.1,Balanced,0.4528506045027174
99.1,Opportunistic,0.38542677297481065
99.1,Progressive,0.32899244195900734
99.15,Opportunistic,0.3853316699582161
99.15,Balanced,0.45280828038614906
99.15,Aggressive,0.33759723050000884
99.15,Conservative,0.6944685639419419
99.15,Progressive,0.32890223556295284
99.2,Conservative,0.694403123334704
99.2,Balanced,0.4527011714163081
99.2,Opportunistic,0.3852186811706029
99.2,Progressive,0.32887275485233614
99.2,Aggressive,0.3375071220432291
99.25,Aggressive,0.33738168661879536
99.25,Conservative,0.6944563818403714
99.25,Progressive,0.3287477761940068
99.25,Opportunistic,0.3851029468057197
99.25,Balanced,0.4526086703134667
99.3,Balanced,0.4525465742293999
99.3,Aggressive,0.33724230170433345
99.3,Progressive,0.3286866565552045
99.3,Conservative,0.6945064175933604
99.3,Opportunistic,0.3850354682372341
99.35,Balanced,0.45259285076909855
99.35,Aggressive,0.33714093263657796
99.35,Conservative,0.6945408962245753
99.35,Opportunistic,0.38490668745347273
99.35,Progressive,0.32857405705807374
99.4,Conservative,0.6945022435811484
99.4,Progressive,0.3284764243652937
99.4,Aggressive,0.3370584895590796
99.4,Opportunistic,0.3848621225629263
99.4,Balanced,0.45249142492915095
99.45,Progressive,0.32837856552237227
99.45,Balanced,0.45241285628918304
99.45,Aggressive,0.336943927014566
99.45,Opportunistic,0.3847381341707242
99.45,Conservative,0.6945650337440865
99.5,Opportunistic,0.38459730093902406
99.5,Progressive,0.32833239015082
99.5,Balanced,0.4523314521523571
99.5,Aggressive,0.3369119898994647
99.5,Conservative,0.694597076868522
99.55,Balanced,0.4522130367507794
99.55,Opportunistic,0.3844829466438961
99.55,Progressive,0.32824383183346334
99.55,Conservative,0.6946148866798889
99.55,Aggressive,0.3367612738526127
99.6,Aggressive,0.3367421326137612
99.6,Opportunistic,0.3844039033823146
99.6,Conservative,0.6946307883201812
99.6,Balanced,0.4521431605736012
99.6,Progressive,0.32825951193122704
99.65,Conservative,0.6947109347926228
99.65,Aggressive,0.3366045764176334
99.65,Balanced,0.4520778227727708
99.65,Opportunistic,0.3842754052311291
99.65,Progressive,0.3282205944502739
99.7,Balanced,0.4520415426147349
99.7,Progressive,0.32801796116074244
99.7,Opportunistic,0.3841852224976
99.7,Aggressive,0.33656797992383397
99.7,Conservative,0.694754766146677
99.75,Aggressive,0.3364149905707881
99.75,Balanced,0.4518978322595548
99.75,Progressive,0.3279311047585772
99.75,Conservative,0.6947664073334829
99.75,Opportunistic,0.3841075978414251
99.8,Conservative,0.6947963757095436
99.8,Balanced,0.4517869155092432
99.8,Opportunistic,0.38396528405789127
99.8,Progressive,0.3278046417211477
99.8,Aggressive,0.33627777049738433
99.85,Conservative,0.6948564161722405
99.85,Aggressive,0.3361094575370094
99.85,Balanced,0.4517732310582964
99.85,Opportunistic,0.3839604425827317
99.85,Progressive,0.32773803450835376
99.9,Opportunistic,0.3839253937099224
99.9,Balanced,0.45174142662243233
99.9,Aggressive,0.3360344574626361
99.9,Progressive,0.32773974196619304
99.9,Conservative,0.6949220196443525
99.95,Aggressive,0.3359277243595553
99.95,Conservative,0.6949547446634986
99.95,Balanced,0.45160456211417693
99.95,Opportunistic,0.38390318913987104
99.95,Progressive,0.3276125543851971
100.0,Conservative,0.694981762696228
100.0,Opportunistic,0.3837943652797574
100.0,Aggressive,0.33581378501292714
100.0,Balanced,0.4515191385887208
100.0,Progressive,0.3274837412173435
100.05,Balanced,0.4514777115133864
100.05,Aggressive,0.3358202550129181
100.05,Opportunistic,0.3836900879788874
100.05,Progressive,0.3274778693555347
100.05,Conservative,0.6949831730087044
100.1,Balanced,0.45143711852153734
100.1,Opportunistic,0.38361246775225616
100.1,Conservative,0.6950039700618196
100.1,Progressive,0.327200796313907
100.1,Aggressive,0.3356785092202434
100.15,Conservative,0.6950008773324974
100.15,Progressive,0.3271898409648955
100.15,Balanced,0.4514182638898969
100.15,Aggressive,0.3355790337137631
100.15,Opportunistic,0.3835019940700456
100.2,Aggressive,0.33555341724528615
100.2,Progressive,0.32710963030136125
100.2,Balanced,0.45135203574767685
100.2,Opportunistic,0.38339776864616865
100.2,Conservative,0.6950258350849339
100.25,Opportunistic,0.3833537771491205
100.25,Conservative,0.6950219936353129
100.25,Balanced,0.45137188400294753
100.25,Aggressive,0.33550730015799535
100.25,Progressive,0.32702899445074624
100.3,Progressive,0.32695044152401914
100.3,Aggressive,0.3354752970026177
100.3,Conservative,0.6950588941525875
100.3,Opportunistic,0.38324143566603674
100.3,Balanced,0.4514023564789726
100.35,Aggressive,0.33531617439460243
100.35,Progressive,0.32695830773110374
100.35,Opportunistic,0.38318053028178684
100.35,Balanced,0.4513885505963539
100.35,Conservative,0.6951080872155925
100.4,Progressive,0.32680109758768855
100.4,Aggressive,0.335242436339195
100.4,Conservative,0.6951150968681523
100.4,Balanced,0.45138189021768615
100.4,Opportunistic,0.383144860069876
100.45,Progressive,0.32678092746336984
100.45,Conservative,0.6950737374357701
100.45,Opportunistic,0.3830130982263787
100.45,Aggressive,0.33517546978730833
100.45,Balanced,0.4513283760545175
100.5,Progressive,0.3267248761132375
100.5,Conservative,0.6951289842992899
100.5,Aggressive,0.33495185156312407
100.5,Balanced,0.45130560932487357
100.5,Opportunistic,0.38289402484004903
100.55,Conservative,0.6951026442361293
100.55,Opportunistic,0.38276610755831847
100.55,Aggressive,0.33477623025647985
100.55,Balanced,0.45121109219528327
100.55,Progressive,0.32667385123826004
100.6,Progressive,0.32658051672361615
100.6,Aggressive,0.33475238651634676
100.6,Balanced,0.4511232052592791
100.6,Opportunistic,0.382592599744775
100.6,Conservative,0.6950649831028407
100.65,Progressive,0.3265095997470601
100.65,Aggressive,0.3347594953032449
100.65,Balanced,0.45101414775343196
100.65,Opportunistic,0.3825613144255168
100.65,Conservative,0.6951443360348607
100.7,Balanced,0.450926969195629
100.7,Progressive,0.3264032764596861
100.7,Aggressive,0.3346959403730447
100.7,Conservative,0.6951700009246627
100.7,Opportunistic,0.3824988674855353
100.75,Opportunistic,0.382308556087451
100.75,Balanced,0.4509091020794329
100.75,Progressive,0.32623739646144523
100.75,Aggressive,0.3345600104679939
100.75,Conservative,0.695175601900042
100.8,Progressive,0.32616450863490315
100.8,Opportunistic,0.3823231531302989
100.8,Aggressive,0.3343938641031346
100.8,Conservative,0.6951690463247835
100.8,Balanced,0.45089812266463575
100.85,Balanced,0.45084478169073294
100.85,Aggressive,0.33416662622559207
100.85,Conservative,0.6952136182422467
100.85,Opportunistic,0.3821871566285127
100.85,Progressive,0.32611264786837774
100.9,Balanced,0.4507952321273573
100.9,Conservative,0.6952413583919638
100.9,Progressive,0.3260018312463028
100.9,Aggressive,0.33405330081779033
100.9,Opportunistic,0.3821189288063806
100.95,Opportunistic,0.3820191284822667
100.95,Conservative,0.6952460030649215
100.95,Progressive,0.3258782127623822
100.95,Balanced,0.4508397967888198
100.95,Aggressive,0.3340435663109859
101.0,Opportunistic,0.3819705529916279
101.0,Conservative,0.6953196667990547
101.0,Progressive,0.3258412522463114
101.0,Balanced,0.45078956832008826
101.0,Aggressive,0.33389235521686755
101.05,Progressive,0.32564997978015314
101.05,Balanced,0.45069755557692914
101.05,Conservative,0.6953251484546666
101.05,Aggressive,0.33378426553677115
101.05,Opportunistic,0.38187668359054155
101.1,Aggressive,0.33374395227102077
101.1,Balanced,0.45067218963289685
101.1,Progressive,0.3255941930634417
101.1,Conservative,0.69535423430039
101.1,Opportunistic,0.38168352888583057
101.15,Balanced,0.4505209764440661
101.15,Progressive,0.32551545743426535
101.15,Conservative,0.6953618848432628
101.15,Aggressive,0.33373680840683234
101.15,Opportunistic,0.3815838908753956
101.2,Conservative,0.6953505776462561
101.2,Progressive,0.3254745537527167
101.2,Aggressive,0.3336137754414814
101.2,Balanced,0.4504168797560147
101.2,Opportunistic,0.38149778869235873
101.25,Aggressive,0.3335187344206758
101.25,Conservative,0.6953504842122914
101.25,Opportunistic,0.38142609891692464
101.25,Progressive,0.32536239891051233
101.25,Balanced,0.45035808561324003
101.3,Balanced,0.45027985094812356
101.3,Aggressive,0.3334491962064374
101.3,Opportunistic,0.38136128225285565
101.3,Conservative,0.695383791394061
101.3,Progressive,0.32521269858915686
101.35,Conservative,0.695491490537932
101.35,Aggressive,0.3334688047047331
101.35,Opportunistic,0.38130641769773915
101.35,Balanced,0.45018945821289863
101.35,Progressive,0.32508575154384795
101.4,Progressive,0.3249116739018236
101.4,Conservative,0.6954950746417325
101.4,Aggressive,0.3333711169202149
101.4,Opportunistic,0.3811571403340481
101.4,Balanced,0.4501238771030106
101.45,Aggressive,0.33330487234522416
101.45,Progressive,0.32485796922606625
101.45,Opportunistic,0.38102888485062125
101.45,Conservative,0.6954683779432251
101.45,Balanced,0.45005733054448477
101.5,Opportunistic,0.3809456315394829
101.5,Conservative,0.6955666899754693
101.5,Balanced,0.4499501481357235
101.5,Aggressive,0.3331842811744168
101.5,Progressive,0.32494216942465726
101.55,Aggressive,0.33303496625967344
101.55,Conservative,0.6956070125577933
101.55,Progressive,0.3248975323017084
101.55,Opportunistic,0.3808366866654825
101.55,Balanced,0.44985058089675783
101.6,Progressive,0.32474921650478533
101.6,Conservative,0.695638593461588
101.6,Aggressive,0.33281283354704094
101.6,Opportunistic,0.38076671830358905
101.6,Balanced,0.44985387971381013
101.65,Aggressive,0.3326428957609238
101.65,Progressive,0.3247077138446262
101.65,Conservative,0.6957142545900526
101.65,Opportunistic,0.3807239444871671
101.65,Balanced,0.449763772355616
101.7,Progressive,0.32452700380417177
101.7,Opportunistic,0.3805337253633427
101.7,Balanced,0.44981385815898917
101.7,Aggressive,0.3325730527385487
101.7,Conservative,0.6957155261555098
101.75,Aggressive,0.33255246082865514
101.75,Progressive,0.32451482026095674
101.75,Opportunistic,0.3805241534034608
101.75,Conservative,0.6957349709400096
101.75,Balanced,0.449747332358821
101.8,Balanced,0.44965970493183277
101.8,Aggressive,0.332548141271884
101.8,Progressive,0.3245197979425755
101.8,Opportunistic,0.3804481679737845
101.8,Conservative,0.6957408636855087
101.85,Progressive,0.32440643949535714
101.85,Opportunistic,0.3803503393642346
101.85,Aggressive,0.3325135072245164
101.85,Balanced,0.4495508793809794
101.85,Conservative,0.6958060598113375
101.9,Conservative,0.6957698845792002
101.9,Balanced,0.4494139884413019
101.9,Progressive,0.3244149199483125
101.9,Opportunistic,0.38022285477401957
101.9,Aggressive,0.33239245887929025
101.95,Aggressive,0.3323545055884013
101.95,Conservative,0.6958006026443201
101.95,Balanced,0.44939657140503547
101.95,Progressive,0.3243584807356889
101.95,Opportunistic,0.38018744157737894
102.0,Aggressive,0.3322555403185495
102.0,Balanced,0.44923246590861154
102.0,Opportunistic,0.3800952966552548
102.0,Progressive,0.32430646828292864
102.0,Conservative,0.6958803812824028
102.05,Opportunistic,0.3800094595467904
102.05,Progressive,0.3242245414412776
102.05,Aggressive,0.3321303257711996
102.05,Balanced,0.44906384401543237
102.05,Conservative,0.6958683094114039
102.1,Aggressive,0.3320412376786345
102.1,Opportunistic,0.3799504963221546
102.1,Balanced,0.44899576611030056
102.1,Progressive,0.3242267580081249
102.1,Conservative,0.6957940448893877
102.15,Balanced,0.44892894422975155
102.15,Conservative,0.6957520011653568
102.15,Opportunistic,0.3798723267444942
102.15,Aggressive,0.3320125835696887
102.15,Progressive,0.3240824220875571
102.2,Balanced,0.4488733960464934
102.2,Conservative,0.6957225799416229
102.2,Progressive,0.3239836429426021
102.2,Opportunistic,0.3797714399277482
102.2,Aggressive,0.3319881135290065
102.25,Balanced,0.44878423188048366
102.25,Progressive,0.32388594933403075
102.25,Aggressive,0.3319559553260339
102.25,Opportunistic,0.37970749003226073
102.25,Conservative,0.6957041368119791
102.3,Opportunistic,0.37959153929220035
102.3,Aggressive,0.3318064853847414
102.3,Conservative,0.6956935798564231
102.3,Balanced,0.4487484480116814
102.3,Progressive,0.32380685237289925
102.35,Balanced,0.44869976818399365
102.35,Aggressive,0.3317132660186261
102.35,Opportunistic,0.37953280480290297
102.35,Conservative,0.6957147078267849
102.35,Progressive,0.32385916632760675
102.4,Progressive,0.3237787137492711
102.4,Conservative,0.6957293645753984
102.4,Aggressive,0.33166298612196476
102.4,Opportunistic,0.37945283615912956
102.4,Balanced,0.4486458825232313
102.45,Progressive,0.32366418392595814
102.45,Aggressive,0.33165884632581005
102.45,Balanced,0.44856225497380336
102.45,Conservative,0.6957453084909174
102.45,Opportunistic,0.37928720764971385
102.5,Progressive,0.3236017341215518
102.5,Balanced,0.4485844893617133
102.5,Aggressive,0.3315418109119522
102.5,Conservative,0.6957683028176856
102.5,Opportunistic,0.3791132890690885
102.55,Progressive,0.32348219871969625
102.55,Balanced,0.4485372096646155
102.55,Aggressive,0.3314287109283207
102.55,Conservative,0.6957694398316875
102.55,Opportunistic,0.3790518129584309
102.6,Balanced,0.448460625400514
102.6,Progressive,0.32343972052138636
102.6,Opportunistic,0.37896604303259596
102.6,Conservative,0.6958023101935299
102.6,Aggressive,0.33132265998895527
102.65,Progressive,0.32328843632176635
102.65,Balanced,0.4484104380949658
102.65,Aggressive,0.33128677453884636
102.65,Opportunistic,0.37886750285001874
102.65,Conservative,0.6957946431530186
102.7,Balanced,0.4483535095668932
102.7,Aggressive,0.33120038619566133
102.7,Conservative,0.6958051315868833
102.7,Opportunistic,0.37877241444638954
102.7,Progressive,0.3231545285049762
102.75,Balanced,0.4482798349772765
102.75,Progressive,0.32299539610004563
102.75,Conservative,0.695860721541975
102.75,Aggressive,0.33107718829676136
102.75,Opportunistic,0.37866873901926595
102.8,Conservative,0.695868443368751
102.8,Opportunistic,0.37852795741661227
102.8,Balanced,0.4482630582178937
102.8,Progressive,0.3229523834353992
102.8,Aggressive,0.33099607267572234
102.85,Opportunistic,0.3783628417519614
102.85,Aggressive,0.33092205774637506
102.85,Progressive,0.3229218610657218
102.85,Balanced,0.4482881043449407
102.85,Conservative,0.6959113104398926
102.9,Opportunistic,0.37836497357868
102.9,Conservative,0.6958924389935415
102.9,Progressive,0.3228741436977397
102.9,Aggressive,0.33078464514652156
102.9,Balanced,0.44826570459363196
102.95,Progressive,0.3227666183371303
102.95,Conservative,0.6959234374279996
102.95,Balanced,0.44817317505603105
102.95,Aggressive,0.3307451933048615
102.95,Opportunistic,0.37827830456894107
103.0,Progressive,0.32265968862646005
103.0,Aggressive,0.3305649146941319
103.0,Opportunistic,0.37812337271921065
103.0,Conservative,0.6958748225639324
103.0,Balanced,0.4481013311350759
103.05,Conservative,0.6958996130822733
103.05,Balanced,0.4480327358597145
103.05,Opportunistic,0.37803878730531304
103.05,Progressive,0.3225316245413661
103.05,Aggressive,0.3304791894805158
103.1,Conservative,0.6959337346183105
103.1,Aggressive,0.33036533755702635
103.1,Balanced,0.44797824284288906
103.1,Opportunistic,0.37793597659296624
103.1,Progressive,0.32237718069564036
103.15,Conservative,0.6959430923214042
103.15,Balanced,0.4478776139514615
103.15,Aggressive,0.33029248562654057
103.15,Opportunistic,0.3777471052383805
103.15,Progressive,0.3223155216821831
103.2,Progressive,0.32228342440098784
103.2,Opportunistic,0.3776349486922827
103.2,Aggressive,0.3302406323661311
103.2,Conservative,0.6959749729024902
103.2,Balanced,0.44781590809951366
103.25,Balanced,0.44770742346782155
103.25,Progressive,0.3221170518325321
103.25,Aggressive,0.33015832688938723
103.25,Opportunistic,0.37759919102734174
103.25,Conservative,0.6960177290622417
103.3,Conservative,0.6960444991676455
103.3,Opportunistic,0.37749062083128665
103.3,Balanced,0.4475794400450198
103.3,Progressive,0.3220809526985882
103.3,Aggressive,0.33007594635218335
103.35,Balanced,0.44744601875367834
103.35,Conservative,0.6960757221382876
103.35,Opportunistic,0.37730834588804024
103.35,Progressive,0.3220642864672192
103.35,Aggressive,0.3300631158189769
103.4,Opportunistic,0.37716132422772836
103.4,Aggressive,0.32994545723966745
103.4,Balanced,0.4473272753391537
103.4,Conservative,0.6960572960184003
103.4,Progressive,0.32194905438710913
103.45,Opportunistic,0.37711158068675255
103.45,Aggressive,0.3298740930235371
103.45,Balanced,0.4472694585063913
103.45,Conservative,0.6960920819447521
103.45,Progressive,0.32190550817759056
103.5,Balanced,0.4472823594174974
103.5,Opportunistic,0.3770715357421181
103.5,Conservative,0.6960818339207878
103.5,Aggressive,0.3297756484857861
103.5,Progressive,0.32178159673497375
103.55,Opportunistic,0.37690332688314
103.55,Progressive,0.3215634510763021
103.55,Conservative,0.6962027335280372
103.55,Aggressive,0.32959405968792
103.55,Balanced,0.44729179597623814
103.6,Conservative,0.6962046152357643
103.6,Opportunistic,0.37680944456848636
103.6,Aggressive,0.3295480104931157
103.6,Balanced,0.4471511467153264
103.6,Progressive,0.3215044700820694
103.65,Progressive,0.3214774456235765
103.65,Conservative,0.6962128499921703
103.65,Opportunistic,0.3767632859443209
103.65,Aggressive,0.3294357288353394
103.65,Balanced,0.4470664138196132
103.7,Aggressive,0.32936137777046803
103.7,Progressive,0.32140223429806175
103.7,Opportunistic,0.3766544412746407
103.7,Conservative,0.6961962675293464
103.7,Balanced,0.44703066895975146
103.75,Conservative,0.6961786679796643
103.75,Aggressive,0.3292844808939907
103.75,Progressive,0.32135194498567565
103.75,Opportunistic,0.3765120476597059
103.75,Balanced,0.4470075793032192
103.8,Balanced,0.4468617178467798
103.8,Conservative,0.6962067084335521
103.8,Aggressive,0.3291659942329719
103.8,Progressive,0.32133620381218253
103.8,Opportunistic,0.3764511988997538
103.85,Conservative,0.6962334523083169
103.85,Aggressive,0.3290469672833827
103.85,Opportunistic,0.37639194238302587
103.85,Progressive,0.32117158677306373
103.85,Balanced,0.44679566995588904
103.9,Conservative,0.6962207830115387
103.9,Opportunistic,0.3762556503141564
103.9,Progressive,0.3210763891801908
103.9,Aggressive,0.3290051468520994
103.9,Balanced,0.4466798040903555
103.95,Opportunistic,0.37611559872463046
103.95,Balanced,0.44670830501896963
103.95,Progressive,0.3209617422912347
103.95,Aggressive,0.32891476107905726
103.95,Conservative,0.6962238194003088
104.0,Opportunistic,0.37602128597586776
104.0,Aggressive,0.32892261114331556
104.0,Conservative,0.6962837306261699
104.0,Progressive,0.32091087885657105
104.0,Balanced,0.4466238704811271
104.05,Balanced,0.44646236547570944
104.05,Opportunistic,0.3758596698036303
104.05,Aggressive,0.3288017423423604
104.05,Conservative,0.6963175150002121
104.05,Progressive,0.32083233547923146
104.1,Balanced,0.4463593073987518
104.1,Opportunistic,0.3758027891946303
104.1,Conservative,0.6963386274764163
104.1,Progressive,0.32075072350137473
104.1,Aggressive,0.3286882225822641
104.15,Balanced,0.44630488034981425
104.15,Opportunistic,0.37567895955748803
104.15,Conservative,0.6963827227226789
104.15,Progressive,0.3207170948348307
104.15,Aggressive,0.32855260957068966
104.2,Aggressive,0.3284874890571401
104.2,Progressive,0.32069504102714175
104.2,Balanced,0.44623344889330707
104.2,Conservative,0.6964408963029056
104.2,Opportunistic,0.37559599405858407
104.25,Conservative,0.6964332640630003
104.25,Progressive,0.3206016451622634
104.25,Balanced,0.44605652476795304
104.25,Opportunistic,0.3755467014894812
104.25,Aggressive,0.3283426418968352
104.3,Balanced,0.44608272594332504
104.3,Opportunistic,0.37552548847935113
104.3,Progressive,0.32056401611925117
104.3,Conservative,0.696401504703779
104.3,Aggressive,0.32825243906747853
104.35,Opportunistic,0.3754411761106751
104.35,Progressive,0.3204968574543119
104.35,Balanced,0.4460567837510863
104.35,Conservative,0.6963310760860233
104.35,Aggressive,0.3281521953379714
104.4,Progressive,0.32039004697607437
104.4,Aggressive,0.3280589225799758
104.4,Balanced,0.4460217182090009
104.4,Opportunistic,0.3753436114427256
104.4,Conservative,0.6963627082697781
104.45,Opportunistic,0.3752634713652045
104.45,Progressive,0.3202726869617461
104.45,Balanced,0.44594475131143013
104.45,Conservative,0.6963077645292844
104.45,Aggressive,0.3279984355434117
104.5,Balanced,0.44594763029236995
104.5,Progressive,0.32023393910147147
104.5,Opportunistic,0.37516737876105355
104.5,Aggressive,0.3279413519384525
104.5,Conservative,0.6963088896441231
104.55,Conservative,0.6963222406457299
104.55,Balanced,0.44588400784141874
104.55,Opportunistic,0.37513662107010126
104.55,Progressive,0.3201498441612194
104.55,Aggressive,0.32788552981616076
104.6,Aggressive,0.32777742964708556
104.6,Progressive,0.3200886693769088
104.6,Conservative,0.6962354212981636
104.6,Opportunistic,0.37509470223753205
104.6,Balanced,0.44579248673433325
104.65,Aggressive,0.3275906740072588
104.65,Progressive,0.32006117975707515
104.65,Conservative,0.6962571932334146
104.65,Balanced,0.4456413453575253
104.65,Opportunistic,0.37500940062485283
104.7,Aggressive,0.3274228673766195
104.7,Progressive,0.3200266161130496
104.7,Conservative,0.6962561241394702
104.7,Opportunistic,0.37492637924384
104.7,Balanced,0.44557652365066663
104.75,Progressive,0.3199374881134221
104.75,Conservative,0.696278367635241
104.75,Balanced,0.4455249289814845
104.75,Opportunistic,0.37488534365111
104.75,Aggressive,0.327418092517637
104.8,Opportunistic,0.37479023251740595
104.8,Balanced,0.44544790687066593
104.8,Conservative,0.6963174953978968
104.8,Aggressive,0.3273675197614634
104.8,Progressive,0.3198422642651478
104.85,Progressive,0.31969179112923224
104.85,Balanced,0.445281040825477
104.85,Opportunistic,0.3747595689913578
104.85,Conservative,0.6962435702602686
104.85,Aggressive,0.3272967770241074
104.9,Progressive,0.31959223719487695
104.9,Aggressive,0.3272473330522675
104.9,Opportunistic,0.37467995609522814
104.9,Balanced,0.44526393271489423
104.9,Conservative,0.6962264979254691
104.95,Conservative,0.6962826620254436
104.95,Aggressive,0.32718687277978115
104.95,Progressive,0.31944960752051005
104.95,Opportunistic,0.3746292402523659
104.95,Balanced,0.4451490047579087
105.0,Aggressive,0.327141841261139
105.0,Opportunistic,0.3745025223316438
105.0,Balanced,0.4450799738247535
105.0,Progressive,0.31940447544451234
105.0,Conservative,0.6962423328428688
105.05,Opportunistic,0.3743960289585397
105.05,Conservative,0.6962065489359445
105.05,Progressive,0.31936906185524383
105.05,Aggressive,0.3271124958820153
105.05,Balanced,0.44497769618179084
105.1,Aggressive,0.32705659660739494
105.1,Opportunistic,0.3741799437698171
105.1,Progressive,0.3192957688537729
105.1,Conservative,0.6961988575271821
105.1,Balanced,0.4449002624310215
105.15,Opportunistic,0.3739939272576456
105.15,Progressive,0.3192516656292215
105.15,Conservative,0.6961597976166902
105.15,Aggressive,0.32694554817760796
105.15,Balanced,0.44480954751696056
105.2,Aggressive,0.32688569589701016
105.2,Balanced,0.44475304281452394
105.2,Conservative,0.6961279470549228
105.2,Opportunistic,0.37395322652676716
105.2,Progressive,0.3191701498551164
105.25,Progressive,0.3192129546031694
105.25,Aggressive,0.3267140405420052
105.25,Balanced,0.4446564742763935
105.25,Opportunistic,0.37390002562319635
105.25,Conservative,0.6961052306347636
105.3,Aggressive,0.3266481914678919
105.3,Balanced,0.44462151619307877
105.3,Progressive,0.3192353609310406
105.3,Conservative,0.6961320792534218
105.3,Opportunistic,0.3738208754572696
105.35,Progressive,0.31911787796108937
105.35,Balanced,0.44455696909855674
105.35,Conservative,0.6961560034090069
105.35,Opportunistic,0.3737461898825971
105.35,Aggressive,0.3265849520842183
105.4,Aggressive,0.3265717199233571
105.4,Progressive,0.3190195011676434
105.4,Balanced,0.4444227485785365
105.4,Conservative,0.6961156420982739
105.4,Opportunistic,0.37370469957252894
105.45,Opportunistic,0.37368166390470026
105.45,Aggressive,0.3265230199716265
105.45,Progressive,0.31884957976830075
105.45,Balanced,0.4444435747586647
105.45,Conservative,0.6961403733496825
105.5,Progressive,0.31882127986376535
105.5,Balanced,0.4443964510604571
105.5,Conservative,0.6961531958861521
105.5,Opportunistic,0.37361329685248557
105.5,Aggressive,0.3263511842565113
105.55,Opportunistic,0.3735396232804298
105.55,Balanced,0.4443711296915884
105.55,Progressive,0.3186977892901137
105.55,Conservative,0.6961294572506272
105.55,Aggressive,0.3263451706270075
105.6,Balanced,0.4442497769204414
