Time,strategy,avg_collateral
231.05,Aggressive,3.2794452634998863
231.1,Progressive,3.1116851155463197
231.1,Opportunistic,2.9947300404483412
231.1,Aggressive,3.2786951882995226
231.1,Balanced,3.1884746301920353
231.1,Conservative,3.921626403699425
231.15,Progressive,3.111561125402501
231.15,Balanced,3.187964715204742
231.15,Aggressive,3.278607846876318
231.15,Opportunistic,2.9940741519286678
231.15,Conservative,3.9211933359435647
231.2,Balanced,3.187404131520669
231.2,Progressive,3.1112561656832702
231.2,Aggressive,3.2786224856416135
231.2,Opportunistic,2.9935668193961273
231.2,Conservative,3.920930415333349
231.25,Progressive,3.1112013866811212
231.25,Aggressive,3.278516361003564
231.25,Conservative,3.9205374998660125
231.25,Opportunistic,2.9929818077073422
231.25,Balanced,3.1869599217840885
231.3,Conservative,3.920207425319958
231.3,Aggressive,3.2782451382440896
231.3,Opportunistic,2.9926541721300204
231.3,Balanced,3.186180445436614
231.3,Progressive,3.111051352410189
231.35,Conservative,3.9198336895399035
231.35,Aggressive,3.278021074898973
231.35,Opportunistic,2.9919962874603296
231.35,Progressive,3.110473505967589
231.35,Balanced,3.186151292065945
231.4,Conservative,3.919540534616218
231.4,Balanced,3.1856545300168957
231.4,Progressive,3.110392168627484
231.4,Opportunistic,2.991769616464046
231.4,Aggressive,3.2786018129730046
231.45,Aggressive,3.278642639233036
231.45,Balanced,3.1850370160613424
231.45,Opportunistic,2.991543584984316
231.45,Conservative,3.9190854273945512
231.45,Progressive,3.1103835349117843
231.5,Conservative,3.9187156724168495
231.5,Opportunistic,2.990969698850399
231.5,Balanced,3.1847293246102995
231.5,Aggressive,3.2785832079800055
231.5,Progressive,3.1100831304427516
231.55,Opportunistic,2.990535211301648
231.55,Balanced,3.1844149230436356
231.55,Progressive,3.1092994822812896
231.55,Aggressive,3.278379050833758
231.55,Conservative,3.918425419542473
231.6,Balanced,3.1838701104698273
231.6,Conservative,3.918055469270624
231.6,Aggressive,3.2777039454458485
231.6,Progressive,3.1087518531819542
231.6,Opportunistic,2.99016673233247
231.65,Aggressive,3.277240834794859
231.65,Conservative,3.9177072673917506
231.65,Opportunistic,2.989558695684122
231.65,Balanced,3.1834081396220553
231.65,Progressive,3.1085608080664047
231.7,Conservative,3.917422831115748
231.7,Opportunistic,2.9889743631584986
231.7,Progressive,3.1082561121644505
231.7,Balanced,3.1832539324880726
231.7,Aggressive,3.2771078679345083
231.75,Aggressive,3.277512228955371
231.75,Opportunistic,2.9883188837129437
231.75,Conservative,3.9170073598938724
231.75,Progressive,3.1077233491028955
231.75,Balanced,3.182836680165207
231.8,Balanced,3.1821678794317143
231.8,Aggressive,3.2769545452918094
231.8,Conservative,3.9166610068483205
231.8,Opportunistic,2.9880256857092125
231.8,Progressive,3.107353804472427
231.85,Progressive,3.1070384588096824
231.85,Balanced,3.1818197935744057
231.85,Aggressive,3.2771283342463366
231.85,Conservative,3.9161811288875543
231.85,Opportunistic,2.9875118846898636
231.9,Progressive,3.1064765664542233
231.9,Aggressive,3.2766988815599984
231.9,Conservative,3.915892402892953
231.9,Opportunistic,2.987005673270765
231.9,Balanced,3.1812610024969485
231.95,Opportunistic,2.986565195331188
231.95,Aggressive,3.27659719381598
231.95,Conservative,3.915645070553826
231.95,Balanced,3.1806087686874736
231.95,Progressive,3.1061614474371715
232.0,Progressive,3.105652307690355
232.0,Opportunistic,2.986014178483952
232.0,Aggressive,3.276505453953016
232.0,Balanced,3.179892705027074
232.0,Conservative,3.9153142401177248
232.05,Opportunistic,2.9854303885109257
232.05,Aggressive,3.276427982406804
232.05,Conservative,3.914986067392728
232.05,Progressive,3.104770427488779
232.05,Balanced,3.179592542777785
232.1,Opportunistic,2.985134513166593
232.1,Conservative,3.914571623529608
232.1,Aggressive,3.2759079199172785
232.1,Progressive,3.1045602759410698
232.1,Balanced,3.1788906906423255
232.15,Balanced,3.178367864262964
232.15,Opportunistic,2.984772758490363
232.15,Conservative,3.9141104319479125
232.15,Progressive,3.1046010032186073
232.15,Aggressive,3.275823613489809
232.2,Aggressive,3.2759414801285285
232.2,Progressive,3.1043843014178094
232.2,Balanced,3.177732697036013
232.2,Opportunistic,2.9843248959499924
232.2,Conservative,3.9135881859124906
232.25,Aggressive,3.2756321668338813
232.25,Conservative,3.9131509019644573
232.25,Progressive,3.1039553868349423
232.25,Balanced,3.1775758163533157
232.25,Opportunistic,2.9836633834650343
232.3,Progressive,3.1033062856183515
232.3,Balanced,3.1774086369273378
232.3,Aggressive,3.2751031665039263
232.3,Conservative,3.91286309699391
232.3,Opportunistic,2.983406246545033
232.35,Opportunistic,2.983007458051407
232.35,Aggressive,3.2748848880884576
232.35,Balanced,3.1769767275102447
232.35,Conservative,3.91250760483031
232.35,Progressive,3.103393455971198
232.4,Aggressive,3.2745475942046447
232.4,Progressive,3.1028804250253432
232.4,Balanced,3.1765535583828806
232.4,Opportunistic,2.982634947303002
232.4,Conservative,3.9123492860514277
232.45,Balanced,3.1761887417607744
232.45,Aggressive,3.273946433350968
232.45,Conservative,3.911889256569097
232.45,Progressive,3.102307875226754
232.45,Opportunistic,2.982233558041172
232.5,Aggressive,3.2730612677898865
232.5,Opportunistic,2.981537581215714
232.5,Progressive,3.102200332312508
232.5,Conservative,3.911344778059269
232.5,Balanced,3.1759134799083966
232.55,Balanced,3.17515032463026
232.55,Conservative,3.9110607419898464
232.55,Progressive,3.101888276731076
232.55,Aggressive,3.272858700971045
232.55,Opportunistic,2.981164458105279
232.6,Conservative,3.910690641002582
232.6,Progressive,3.101463187040746
232.6,Opportunistic,2.9806830628269507
232.6,Aggressive,3.2723235257331167
232.6,Balanced,3.1748142856497763
232.65,Opportunistic,2.9801706881391965
232.65,Aggressive,3.27202869642226
232.65,Progressive,3.1010217563300033
232.65,Conservative,3.9102959601021494
232.65,Balanced,3.174320806078699
232.7,Aggressive,3.2719983842005638
232.7,Progressive,3.100648851210918
232.7,Conservative,3.9100130189231406
232.7,Balanced,3.1738604482904247
232.7,Opportunistic,2.979839234236367
232.75,Progressive,3.100101291988624
232.75,Opportunistic,2.979108244521905
232.75,Aggressive,3.2712027960647156
232.75,Balanced,3.173666302549965
232.75,Conservative,3.909535530379378
232.8,Aggressive,3.271008011723388
232.8,Opportunistic,2.9787124610125177
232.8,Progressive,3.099744045845306
232.8,Balanced,3.1734772535269036
232.8,Conservative,3.9091425213471185
232.85,Aggressive,3.2704650320319604
232.85,Progressive,3.099549740855125
232.85,Opportunistic,2.978051242774955
232.85,Balanced,3.1729949643834576
232.85,Conservative,3.908770954613869
232.9,Aggressive,3.270261149329148
232.9,Conservative,3.908463693215783
232.9,Balanced,3.1725397150968
232.9,Opportunistic,2.9773890960082614
232.9,Progressive,3.0991860056213416
232.95,Conservative,3.9080418541868536
232.95,Balanced,3.172354140408954
232.95,Aggressive,3.269869070861903
232.95,Opportunistic,2.976940316861761
232.95,Progressive,3.098834522211047
233.0,Balanced,3.1720600273456974
233.0,Progressive,3.098435494703784
233.0,Opportunistic,2.9764975258006836
233.0,Conservative,3.9076715693730573
233.0,Aggressive,3.2699010170092957
233.05,Progressive,3.098048310555308
233.05,Balanced,3.171733696048446
233.05,Conservative,3.907517552691833
233.05,Aggressive,3.27009964461398
233.05,Opportunistic,2.9760563034005645
233.1,Progressive,3.0975924915041277
233.1,Balanced,3.1713409753823703
233.1,Conservative,3.9072539682431198
233.1,Aggressive,3.2693917068876077
233.1,Opportunistic,2.9756911281123566
233.15,Conservative,3.907027924563415
233.15,Aggressive,3.269354292974193
233.15,Balanced,3.170985108532579
233.15,Progressive,3.096870327613468
233.15,Opportunistic,2.975432998856703
233.2,Opportunistic,2.9748841100933507
233.2,Progressive,3.0963910693781123
233.2,Conservative,3.9066303225293963
233.2,Aggressive,3.268876461043841
233.2,Balanced,3.1702650033800803
233.25,Balanced,3.169932938907594
233.25,Progressive,3.09601572254721
233.25,Conservative,3.9062948299243754
233.25,Opportunistic,2.9743214180308826
233.25,Aggressive,3.268772132558675
233.3,Balanced,3.169424839679197
233.3,Progressive,3.095539439433176
233.3,Conservative,3.906011370754176
233.3,Aggressive,3.268252073243892
233.3,Opportunistic,2.9739196144057973
233.35,Opportunistic,2.973289396166891
233.35,Balanced,3.168871809464235
233.35,Progressive,3.094918796124911
233.35,Aggressive,3.267277590252239
233.35,Conservative,3.9058142959812714
233.4,Aggressive,3.267433301604724
233.4,Balanced,3.168259182320192
233.4,Opportunistic,2.97285883350041
233.4,Progressive,3.09443028726507
233.4,Conservative,3.9054819087454256
233.45,Aggressive,3.2670289356284985
233.45,Conservative,3.905199633886454
233.45,Opportunistic,2.9725195290991753
233.45,Progressive,3.094274674981412
233.45,Balanced,3.1679639982723646
233.5,Aggressive,3.266558190518144
233.5,Conservative,3.9049090551192056
233.5,Progressive,3.0939059482797693
233.5,Opportunistic,2.9719293847104473
233.5,Balanced,3.1675586692343534
233.55,Progressive,3.093706582863013
233.55,Aggressive,3.2661055925225684
233.55,Opportunistic,2.971378384092887
233.55,Balanced,3.1670782840253393
233.55,Conservative,3.9042970247510196
233.6,Opportunistic,2.970570952281392
233.6,Aggressive,3.2657932444428406
233.6,Balanced,3.166769167530631
233.6,Conservative,3.9036879456984472
233.6,Progressive,3.0933896168394828
233.65,Progressive,3.0934483334860188
233.65,Balanced,3.1662983575285244
233.65,Opportunistic,2.9700413039260156
233.65,Conservative,3.9031861646268595
233.65,Aggressive,3.265588523029625
233.7,Aggressive,3.2651637923622263
233.7,Balanced,3.1658069018964823
233.7,Progressive,3.0929417302850317
233.7,Conservative,3.9027509305847463
233.7,Opportunistic,2.969635233846416
233.75,Conservative,3.9022672841614887
233.75,Aggressive,3.265120658032505
233.75,Progressive,3.092323275858175
233.75,Balanced,3.165109304428292
233.75,Opportunistic,2.969303554387295
233.8,Aggressive,3.2651449684275433
233.8,Progressive,3.091968699051692
233.8,Conservative,3.901831937081222
233.8,Balanced,3.1645626591339773
233.8,Opportunistic,2.968715490120718
233.85,Aggressive,3.2651155988734093
233.85,Conservative,3.9013720642747067
233.85,Progressive,3.0918645002578735
233.85,Opportunistic,2.968224259763889
233.85,Balanced,3.164327452410514
233.9,Balanced,3.1640851224441486
233.9,Aggressive,3.264870495361996
233.9,Progressive,3.091311983598191
233.9,Opportunistic,2.967675793324352
233.9,Conservative,3.9011067263658425
233.95,Balanced,3.1637102329955575
233.95,Opportunistic,2.96700947548328
233.95,Aggressive,3.2636963575071496
233.95,Progressive,3.0909081459992382
233.95,Conservative,3.9007551804205516
234.0,Progressive,3.0906853233742986
234.0,Balanced,3.1633458568787645
234.0,Conservative,3.9003188990424564
234.0,Opportunistic,2.9663077597939536
234.0,Aggressive,3.26320483934164
234.05,Balanced,3.162779145540461
234.05,Conservative,3.8999053905917918
234.05,Opportunistic,2.9659668591621715
234.05,Progressive,3.090330068791829
234.05,Aggressive,3.26330910457607
234.1,Opportunistic,2.965270299898251
234.1,Aggressive,3.262941863179857
234.1,Conservative,3.8995105863825943
234.1,Progressive,3.0905588643545507
234.1,Balanced,3.162493616322908
234.15,Balanced,3.1618587770472373
234.15,Progressive,3.0899743004643385
234.15,Aggressive,3.262346060302794
234.15,Conservative,3.899225669938232
234.15,Opportunistic,2.9648597759431006
234.2,Progressive,3.0894547987191587
234.2,Aggressive,3.26200701858156
234.2,Opportunistic,2.9641589331240583
234.2,Balanced,3.1614184790539803
234.2,Conservative,3.898977787042793
234.25,Opportunistic,2.9636815941590027
234.25,Aggressive,3.262081558465294
234.25,Balanced,3.1609323051542266
234.25,Conservative,3.8986926859831277
234.25,Progressive,3.0885230696488657
234.3,Conservative,3.8983633561870987
234.3,Balanced,3.1603498293301984
234.3,Opportunistic,2.9633075735140544
234.3,Aggressive,3.2614098250390464
234.3,Progressive,3.0876622814686683
234.35,Progressive,3.0870792485462886
234.35,Balanced,3.1600409771971663
234.35,Conservative,3.8979249264614166
234.35,Aggressive,3.2613160091070745
234.35,Opportunistic,2.9630126668847394
234.4,Balanced,3.1598218657712014
234.4,Conservative,3.8975286479542035
234.4,Aggressive,3.260178078893245
234.4,Opportunistic,2.962636762734622
234.4,Progressive,3.086843663358116
234.45,Conservative,3.8968285584326554
234.45,Aggressive,3.2597657570698275
234.45,Opportunistic,2.962112249580162
234.45,Progressive,3.086205526543094
234.45,Balanced,3.15934347398662
234.5,Conservative,3.896567241932591
234.5,Opportunistic,2.9614041765491925
234.5,Progressive,3.085730735539578
234.5,Aggressive,3.2593256152164316
234.5,Balanced,3.1587103901987734
234.55,Progressive,3.085226408470577
234.55,Aggressive,3.258595900777317
234.55,Balanced,3.1582748918104127
234.55,Opportunistic,2.9609392171280007
234.55,Conservative,3.8961519467870893
234.6,Progressive,3.084850390537775
234.6,Opportunistic,2.9605262685500184
234.6,Balanced,3.1580722676909545
234.6,Conservative,3.895630486717297
234.6,Aggressive,3.259083616789641
234.65,Aggressive,3.259068948007427
234.65,Progressive,3.0842576878649934
234.65,Conservative,3.895235537250872
234.65,Balanced,3.1577181463260073
234.65,Opportunistic,2.959930635059349
234.7,Aggressive,3.258545755064479
234.7,Opportunistic,2.959355565022311
234.7,Progressive,3.084019149259863
234.7,Conservative,3.8948210647212442
234.7,Balanced,3.1568991913003375
234.75,Progressive,3.0837186136510244
234.75,Conservative,3.8944463499432436
234.75,Balanced,3.156276352539347
234.75,Aggressive,3.257969620065105
234.75,Opportunistic,2.9588761527481715
234.8,Aggressive,3.2573024854296797
234.8,Balanced,3.1557944198300576
234.8,Opportunistic,2.958381545684115
234.8,Progressive,3.08338312797573
234.8,Conservative,3.8940964562727935
234.85,Aggressive,3.2570694359369416
234.85,Opportunistic,2.9579313334592365
234.85,Conservative,3.8936170141262907
234.85,Balanced,3.1552521813921657
234.85,Progressive,3.08322348748687
234.9,Opportunistic,2.9573636178222387
234.9,Conservative,3.893225475791998
234.9,Balanced,3.15449577406022
234.9,Aggressive,3.257426233509644
234.9,Progressive,3.082508864622314
234.95,Conservative,3.892961664296394
234.95,Aggressive,3.257388549186469
234.95,Balanced,3.1540079813565085
234.95,Opportunistic,2.956908991188253
234.95,Progressive,3.082564069753208
235.0,Opportunistic,2.9562764226495313
235.0,Conservative,3.892650680794475
235.0,Aggressive,3.257006444465276
235.0,Balanced,3.1538717777812257
235.0,Progressive,3.0820550378910565
235.05,Conservative,3.892279926276004
235.05,Aggressive,3.257078360976142
235.05,Progressive,3.081590313803092
235.05,Opportunistic,2.955824406103954
235.05,Balanced,3.1535335455430125
235.1,Conservative,3.8919532303750004
235.1,Aggressive,3.257218061603774
235.1,Opportunistic,2.95552534340968
235.1,Progressive,3.0816786116623818
235.1,Balanced,3.153045997108016
235.15,Conservative,3.891798542531321
235.15,Aggressive,3.2562763802146706
235.15,Progressive,3.081217834936304
235.15,Opportunistic,2.9551809567591243
235.15,Balanced,3.1524847071544353
235.2,Conservative,3.8913856684292782
235.2,Aggressive,3.256053431116306
235.2,Progressive,3.0807515501047327
235.2,Opportunistic,2.9549116173200387
235.2,Balanced,3.1522373914142947
235.25,Balanced,3.151397402366765
235.25,Conservative,3.8910329499529297
235.25,Opportunistic,2.9543939346532397
235.25,Aggressive,3.255616643654794
235.25,Progressive,3.080236532758617
235.3,Conservative,3.8905955740894886
235.3,Progressive,3.080137382291974
235.3,Aggressive,3.2551303376568126
235.3,Opportunistic,2.9537117593760054
235.3,Balanced,3.1513542309111067
235.35,Progressive,3.0798756979933857
235.35,Aggressive,3.2547322483741867
235.35,Balanced,3.150777044615651
235.35,Conservative,3.8901560380882345
235.35,Opportunistic,2.9532989653186097
235.4,Opportunistic,2.952696050277078
235.4,Conservative,3.8897425095588942
235.4,Progressive,3.0792523904070985
235.4,Aggressive,3.25394969647662
235.4,Balanced,3.150476420374889
235.45,Opportunistic,2.9521363727562733
235.45,Progressive,3.0787417864304594
235.45,Aggressive,3.2539444886598257
235.45,Balanced,3.1501258060699144
235.45,Conservative,3.8893064700688744
235.5,Aggressive,3.2536962188188907
235.5,Balanced,3.1496364707862585
235.5,Conservative,3.8888063592089104
235.5,Opportunistic,2.9515041947436442
235.5,Progressive,3.0779258986598257
235.55,Progressive,3.077429874964857
235.55,Conservative,3.8883456731129913
235.55,Opportunistic,2.9511615978589156
235.55,Balanced,3.1491709752402812
235.55,Aggressive,3.2538020303536546
235.6,Aggressive,3.2534180556371357
235.6,Conservative,3.8878838905661
235.6,Progressive,3.0771276882680114
235.6,Opportunistic,2.9506564769745283
235.6,Balanced,3.1490993213044094
235.65,Aggressive,3.2529899367190818
235.65,Opportunistic,2.9502668525058526
235.65,Balanced,3.1486906068884237
235.65,Progressive,3.0765727060026284
235.65,Conservative,3.8875090204788045
235.7,Aggressive,3.2530482910359724
235.7,Balanced,3.148483645354673
235.7,Conservative,3.8870932709326977
235.7,Progressive,3.07619408524443
235.7,Opportunistic,2.9498187590976532
235.75,Aggressive,3.2531346609079925
235.75,Balanced,3.1483690001382207
235.75,Opportunistic,2.9493711728594523
235.75,Conservative,3.886786908029695
235.75,Progressive,3.07547342023097
235.8,Aggressive,3.253066888966675
235.8,Balanced,3.1479292263153984
235.8,Conservative,3.886416603978554
235.8,Opportunistic,2.9490889160657474
235.8,Progressive,3.0747408103123326
235.85,Progressive,3.0744983759112974
235.85,Opportunistic,2.9484822036836964
235.85,Aggressive,3.2528360045602707
235.85,Conservative,3.885741972316494
235.85,Balanced,3.147473545879604
235.9,Progressive,3.074162157030157
235.9,Aggressive,3.25221986490048
235.9,Opportunistic,2.9479884342858798
235.9,Conservative,3.8851450277091484
235.9,Balanced,3.1469097332476763
235.95,Balanced,3.1466339424243848
235.95,Progressive,3.0736884275696075
235.95,Opportunistic,2.947457429948108
235.95,Conservative,3.8847080198632074
235.95,Aggressive,3.2521999978531255
236.0,Conservative,3.884529130734243
236.0,Progressive,3.073358586102234
236.0,Balanced,3.1462051182467308
236.0,Opportunistic,2.9469915078830162
236.0,Aggressive,3.252412604330807
236.05,Aggressive,3.2519602228359448
236.05,Progressive,3.072912143287892
236.05,Opportunistic,2.946534741581844
236.05,Balanced,3.145522935604974
236.05,Conservative,3.884157755191316
236.1,Progressive,3.0726672816905563
236.1,Balanced,3.145078722938116
236.1,Opportunistic,2.9460004711898056
236.1,Conservative,3.883632334827506
236.1,Aggressive,3.2518632333590305
236.15,Progressive,3.07192872566962
236.15,Aggressive,3.2514673952841013
236.15,Conservative,3.8831966736791537
236.15,Balanced,3.144711555477548
236.15,Opportunistic,2.9456542990468972
236.2,Conservative,3.8828881612076396
236.2,Opportunistic,2.9448260425998263
236.2,Aggressive,3.2515259208381293
236.2,Balanced,3.1441759037753743
236.2,Progressive,3.0715826473529146
236.25,Conservative,3.882710016232236
236.25,Opportunistic,2.9442123121537804
236.25,Progressive,3.0710086611142744
236.25,Aggressive,3.251539680987296
236.25,Balanced,3.1435380231446284
236.3,Opportunistic,2.9434076228739654
236.3,Balanced,3.1433295123262606
236.3,Conservative,3.8822466246793628
236.3,Aggressive,3.250988976025358
236.3,Progressive,3.070149454580005
236.35,Conservative,3.8821470507521303
236.35,Opportunistic,2.9425818659647813
236.35,Progressive,3.0699277511125573
236.35,Balanced,3.142745535041264
236.35,Aggressive,3.2506773032236023
236.4,Conservative,3.881883143462593
236.4,Progressive,3.0692206662374293
236.4,Opportunistic,2.9420903603893334
236.4,Balanced,3.1419285327138082
236.4,Aggressive,3.2503652680951984
236.45,Conservative,3.8815095302016887
236.45,Aggressive,3.250194396772563
236.45,Progressive,3.0688250503419052
236.45,Balanced,3.141627917820417
236.45,Opportunistic,2.941480869274007
236.5,Aggressive,3.250005970552046
236.5,Conservative,3.881172552199912
236.5,Opportunistic,2.9411647693342258
236.5,Progressive,3.0687459959738312
236.5,Balanced,3.1411339755687955
236.55,Aggressive,3.2499431096408555
236.55,Conservative,3.8807773569303277
236.55,Progressive,3.0685826094180864
236.55,Opportunistic,2.9408185122719432
236.55,Balanced,3.1407212852439357
236.6,Aggressive,3.2496242675672136
236.6,Balanced,3.1401523327569043
236.6,Opportunistic,2.9401989672541413
236.6,Conservative,3.8802300771074916
236.6,Progressive,3.068097397718056
236.65,Aggressive,3.2496961004331415
236.65,Opportunistic,2.9397392540042624
236.65,Balanced,3.139667019665835
236.65,Conservative,3.8798810538174844
236.65,Progressive,3.0679450224745697
236.7,Aggressive,3.249578743045621
236.7,Opportunistic,2.939360274061152
236.7,Conservative,3.8795082204941163
236.7,Progressive,3.067455980513167
236.7,Balanced,3.13912061490079
236.75,Aggressive,3.2487427392621657
236.75,Balanced,3.13889308220293
236.75,Opportunistic,2.9387972468862875
236.75,Conservative,3.8792145177412953
236.75,Progressive,3.0672513991174952
236.8,Conservative,3.8788804512143553
236.8,Opportunistic,2.9383629254573282
236.8,Progressive,3.0669257251678697
236.8,Balanced,3.138298331761631
236.8,Aggressive,3.2482575474027158
236.85,Conservative,3.878380058855639
236.85,Aggressive,3.2480471531858597
236.85,Progressive,3.066638274222659
236.85,Opportunistic,2.9379780407536793
236.85,Balanced,3.1380953326789687
236.9,Balanced,3.137903667397426
236.9,Conservative,3.8778550475194913
236.9,Progressive,3.065868063704949
236.9,Aggressive,3.2485457126899018
236.9,Opportunistic,2.9373734557672657
236.95,Balanced,3.1375942536381176
236.95,Opportunistic,2.9370492330829587
236.95,Conservative,3.877391747162558
236.95,Progressive,3.065389627902245
236.95,Aggressive,3.248321274640807
237.0,Aggressive,3.2479603196707263
237.0,Balanced,3.1370395568111906
237.0,Opportunistic,2.936956789796976
237.0,Progressive,3.0650882245053355
237.0,Conservative,3.877043906509191
237.05,Balanced,3.136396901394539
237.05,Progressive,3.06459773470195
237.05,Opportunistic,2.9363735926751384
237.05,Aggressive,3.246851425807824
237.05,Conservative,3.87654043453146
237.1,Conservative,3.876178465418184
237.1,Progressive,3.0644073322697682
237.1,Aggressive,3.246251293093534
237.1,Opportunistic,2.9356920044604387
237.1,Balanced,3.13619933341235
237.15,Aggressive,3.246076132733969
237.15,Balanced,3.136061371573715
237.15,Opportunistic,2.9351391617474674
237.15,Progressive,3.063731455235241
237.15,Conservative,3.875914059215887
237.2,Opportunistic,2.9343007907929968
237.2,Progressive,3.0632061113035722
237.2,Balanced,3.135768988642644
237.2,Conservative,3.875652168937825
237.2,Aggressive,3.245507761734676
237.25,Balanced,3.135197115570014
237.25,Conservative,3.8753816638007685
237.25,Progressive,3.062809361698844
237.25,Opportunistic,2.9339881804842536
237.25,Aggressive,3.244938906629609
237.3,Aggressive,3.2445637932581155
237.3,Opportunistic,2.933490993730463
237.3,Balanced,3.134737902649478
237.3,Progressive,3.062659933563733
237.3,Conservative,3.874988811759907
237.35,Opportunistic,2.93307125693717
237.35,Conservative,3.8744601482595225
237.35,Balanced,3.1343013211031803
237.35,Aggressive,3.243708515338597
237.35,Progressive,3.061998352369054
237.4,Conservative,3.874177067952947
237.4,Aggressive,3.2435905987695697
237.4,Progressive,3.061511012652629
237.4,Opportunistic,2.932873351306845
237.4,Balanced,3.1337337758553048
237.45,Opportunistic,2.9324704282774006
237.45,Aggressive,3.2432022369519244
237.45,Conservative,3.8738286031270115
237.45,Progressive,3.0611230980248134
237.45,Balanced,3.1336985271918643
237.5,Opportunistic,2.931818142352274
237.5,Aggressive,3.2431934162588294
237.5,Progressive,3.0607802916524793
237.5,Balanced,3.1337194468775804
237.5,Conservative,3.8733838132571528
237.55,Conservative,3.872965932889711
237.55,Opportunistic,2.9312921618435457
237.55,Aggressive,3.2427388119762512
237.55,Progressive,3.0599196201269687
237.55,Balanced,3.1334131252549535
237.6,Conservative,3.8726187929294995
237.6,Aggressive,3.2426535881426486
237.6,Balanced,3.1330931733163685
237.6,Opportunistic,2.930820685904117
237.6,Progressive,3.059057337233193
237.65,Conservative,3.8722386423975665
237.65,Opportunistic,2.930387255230642
237.65,Balanced,3.1325476392143425
237.65,Aggressive,3.24288454705736
237.65,Progressive,3.0590143658731717
237.7,Aggressive,3.243100273817492
237.7,Conservative,3.871888516499119
237.7,Opportunistic,2.929884677494582
237.7,Balanced,3.1319896918603227
237.7,Progressive,3.0588844070713543
237.75,Aggressive,3.2430298500612476
237.75,Progressive,3.0583175805642657
237.75,Balanced,3.1314050104371454
237.75,Opportunistic,2.9294008012404693
237.75,Conservative,3.87148773281026
237.8,Aggressive,3.242237364233117
237.8,Progressive,3.0579906157306698
237.8,Balanced,3.1306138919099293
237.8,Opportunistic,2.928848467467842
237.8,Conservative,3.871088478520137
237.85,Aggressive,3.2414030703232948
237.85,Balanced,3.1302490341330964
237.85,Progressive,3.0578018464457317
237.85,Opportunistic,2.9283849202001635
237.85,Conservative,3.8706660757004068
237.9,Aggressive,3.240636604754919
237.9,Opportunistic,2.927954595993083
237.9,Conservative,3.8700686714524237
237.9,Balanced,3.129808817784048
237.9,Progressive,3.0574971294857174
237.95,Aggressive,3.240248278958239
237.95,Balanced,3.129299494262496
237.95,Conservative,3.869707767249453
237.95,Progressive,3.057054849853127
237.95,Opportunistic,2.9278526247822616
238.0,Conservative,3.869570431813665
238.0,Opportunistic,2.9271956647114945
238.0,Aggressive,3.2399417215023103
238.0,Progressive,3.056645803044159
238.0,Balanced,3.128830982765935
238.05,Balanced,3.1283317271673434
238.05,Conservative,3.869193547030788
238.05,Aggressive,3.2397621702108115
238.05,Opportunistic,2.926800540522733
238.05,Progressive,3.05630379045931
238.1,Aggressive,3.2395107768128484
238.1,Progressive,3.0559702821702173
238.1,Balanced,3.127709025810723
238.1,Opportunistic,2.926220272231784
238.1,Conservative,3.8689477191845665
238.15,Balanced,3.1271913219162464
238.15,Progressive,3.0556384883428462
238.15,Conservative,3.8684463349445464
238.15,Aggressive,3.239342203646927
238.15,Opportunistic,2.925684173589281
238.2,Opportunistic,2.9252633244365147
238.2,Aggressive,3.239196964164509
238.2,Conservative,3.8681754058233446
238.2,Progressive,3.0551164305547376
238.2,Balanced,3.126831240281035
238.25,Aggressive,3.2389383993126235
238.25,Progressive,3.054552917985351
238.25,Conservative,3.8677175309819294
238.25,Balanced,3.1263343863681565
238.25,Opportunistic,2.9248692548141095
238.3,Progressive,3.0544129473333523
238.3,Conservative,3.867299320976345
238.3,Opportunistic,2.924709722001641
238.3,Balanced,3.12601750796461
238.3,Aggressive,3.238846504435545
238.35,Conservative,3.86684150188829
238.35,Opportunistic,2.9242741415994242
238.35,Balanced,3.125930208560312
238.35,Aggressive,3.238693078244409
238.35,Progressive,3.053994108043395
238.4,Opportunistic,2.9237378118945054
238.4,Conservative,3.8664914826128642
238.4,Balanced,3.1256603563172227
238.4,Progressive,3.053233579094794
238.4,Aggressive,3.2381742283235746
238.45,Progressive,3.052841502334124
238.45,Opportunistic,2.9236115541363445
238.45,Aggressive,3.2379192338580363
238.45,Conservative,3.8658537213480275
238.45,Balanced,3.1254240335938017
238.5,Balanced,3.1250652443439924
238.5,Opportunistic,2.923221301021759
238.5,Conservative,3.8655482141185904
238.5,Progressive,3.052021531938877
238.5,Aggressive,3.237341418259413
238.55,Aggressive,3.2368486154483818
238.55,Balanced,3.1245450348485626
238.55,Progressive,3.0520929030895747
238.55,Opportunistic,2.9228000591749326
238.55,Conservative,3.865219655723428
238.6,Progressive,3.0511331074170056
238.6,Aggressive,3.236344254958965
238.6,Conservative,3.8649282229507973
238.6,Opportunistic,2.922406240793503
238.6,Balanced,3.1241028005997724
238.65,Aggressive,3.2360644804082934
238.65,Balanced,3.123620679375887
238.65,Conservative,3.8645544695406473
238.65,Opportunistic,2.921900428659883
238.65,Progressive,3.0502692650439753
238.7,Progressive,3.0498508921528806
238.7,Conservative,3.864355520899443
238.7,Balanced,3.1232572348463985
238.7,Aggressive,3.235850079290462
238.7,Opportunistic,2.9214104899840594
238.75,Opportunistic,2.920905139307371
238.75,Conservative,3.8641137279707998
238.75,Balanced,3.1228763710774854
