Time,strategy,avg_pr
200.15,Aggressive,0.28930046867146614
200.15,Cyclic,0.6520865982873398
200.15,Balanced,0.5773726665076154
200.15,Conservative,0.8015692928405449
200.15,Opportunistic,0.5546686795163177
200.2,Balanced,0.5774510654999578
200.2,Aggressive,0.2892930768848164
200.2,Conservative,0.8015650454855474
200.2,Cyclic,0.6522136392146751
200.2,Opportunistic,0.5547618433557518
200.25,Opportunistic,0.5548367410418955
200.25,Conservative,0.8015909769172797
200.25,Aggressive,0.28942121735727644
200.25,Cyclic,0.6522513739894898
200.25,Balanced,0.5775628849290887
200.3,Cyclic,0.6522724425191351
200.3,Balanced,0.5775591145129264
200.3,Conservative,0.8016119056035688
200.3,Opportunistic,0.5548749005202892
200.3,Aggressive,0.289264526650896
200.35,Conservative,0.8016389455024493
200.35,Cyclic,0.6522602558404711
200.35,Aggressive,0.2893879547576787
200.35,Opportunistic,0.5550335789260606
200.35,Balanced,0.5775618787565943
200.4,Cyclic,0.6522815171731468
200.4,Aggressive,0.2892265289750214
200.4,Conservative,0.8016717379452036
200.4,Opportunistic,0.5550825234113226
200.4,Balanced,0.577559401648902
200.45,Balanced,0.5775979232351446
200.45,Conservative,0.8016943751142488
200.45,Aggressive,0.28910268909331077
200.45,Cyclic,0.6522676497742955
200.45,Opportunistic,0.5551744740945695
200.5,Aggressive,0.2891264066801799
200.5,Conservative,0.801680393755731
200.5,Balanced,0.5775863342017734
200.5,Cyclic,0.6522695330941111
200.5,Opportunistic,0.5552506641639952
200.55,Balanced,0.5776938405379624
200.55,Conservative,0.8016844111212847
200.55,Opportunistic,0.5552806529496892
200.55,Cyclic,0.6522945508153833
200.55,Aggressive,0.28931794730207655
200.6,Cyclic,0.6522852451681953
200.6,Opportunistic,0.5554115902648306
200.6,Balanced,0.5776648683802984
200.6,Aggressive,0.2894003190003501
200.6,Conservative,0.8016888866874698
200.65,Aggressive,0.28983464193175723
200.65,Balanced,0.5777040582111436
200.65,Opportunistic,0.5555133356534823
200.65,Cyclic,0.6522621536997064
200.65,Conservative,0.8017389114292304
200.7,Conservative,0.8017784805193408
200.7,Cyclic,0.6523512565248761
200.7,Opportunistic,0.5554847762875602
200.7,Balanced,0.5778746823185246
200.7,Aggressive,0.2900023217657378
200.75,Opportunistic,0.5554766284399286
200.75,Balanced,0.5778942327166952
200.75,Aggressive,0.2901527270237253
200.75,Cyclic,0.6523842908095736
200.75,Conservative,0.8018586303030698
200.8,Aggressive,0.2899831577400365
200.8,Conservative,0.8018482301009301
200.8,Cyclic,0.6524768611584751
200.8,Opportunistic,0.5554966934809629
200.8,Balanced,0.5779143707380255
200.85,Conservative,0.801844404925307
200.85,Opportunistic,0.5555456831539327
200.85,Cyclic,0.6524791982404656
200.85,Aggressive,0.2900139755474365
200.85,Balanced,0.5779056896192762
200.9,Cyclic,0.6525464211654749
200.9,Aggressive,0.2899075345497091
200.9,Conservative,0.8018387971502031
200.9,Opportunistic,0.555547120911521
200.9,Balanced,0.5778924430674014
200.95,Opportunistic,0.5555897580315999
200.95,Aggressive,0.2901690955759602
200.95,Balanced,0.577834538158163
200.95,Cyclic,0.652582452394915
200.95,Conservative,0.801866425925291
201.0,Balanced,0.5778679095116176
201.0,Cyclic,0.6526080408142911
201.0,Aggressive,0.29036726934159385
201.0,Opportunistic,0.5556327431884274
201.0,Conservative,0.8018403820508847
201.05,Opportunistic,0.5558056915496067
201.05,Cyclic,0.6526419025817752
201.05,Conservative,0.8017794412544608
201.05,Aggressive,0.29071080176126374
201.05,Balanced,0.5779784496910674
201.1,Cyclic,0.6526669201202799
201.1,Opportunistic,0.555872581991556
201.1,Aggressive,0.2909790867703832
201.1,Conservative,0.8018090689625417
201.1,Balanced,0.5780469785670121
201.15,Aggressive,0.29095794025622196
201.15,Conservative,0.8018296904998664
201.15,Cyclic,0.6527124971604281
201.15,Opportunistic,0.5558762786790308
201.15,Balanced,0.5781620517406125
201.2,Conservative,0.8018582912460495
201.2,Cyclic,0.6527952445928246
201.2,Opportunistic,0.5559033847338332
201.2,Aggressive,0.290766645859599
201.2,Balanced,0.5781598220171872
201.25,Balanced,0.5782794324453181
201.25,Conservative,0.8018511461038047
201.25,Cyclic,0.6528238868448041
201.25,Aggressive,0.2908161319736693
201.25,Opportunistic,0.5559725511061319
201.3,Balanced,0.5783382026429517
201.3,Cyclic,0.6528551507264813
201.3,Aggressive,0.29070099100556623
201.3,Conservative,0.8018825518307073
201.3,Opportunistic,0.5560169002230103
201.35,Opportunistic,0.5561158014008363
201.35,Aggressive,0.2909786696232016
201.35,Balanced,0.5784275048110183
201.35,Conservative,0.8018565952540965
201.35,Cyclic,0.6529261800199584
201.4,Opportunistic,0.5561948376213162
201.4,Aggressive,0.2908669343082988
201.4,Cyclic,0.6529140586099504
201.4,Balanced,0.5784341758224119
201.4,Conservative,0.8018591735625507
201.45,Conservative,0.8018624077776714
201.45,Cyclic,0.6529651685847736
201.45,Opportunistic,0.556216023987868
201.45,Aggressive,0.29119166109358957
201.45,Balanced,0.5784479055696232
201.5,Aggressive,0.2910577874194994
201.5,Cyclic,0.652988834230761
201.5,Opportunistic,0.5562560817068999
201.5,Conservative,0.8018575949222104
201.5,Balanced,0.5784693020284457
201.55,Opportunistic,0.5562665702706893
201.55,Conservative,0.8018759424348749
201.55,Cyclic,0.6530235252493497
201.55,Balanced,0.5784913860291838
201.55,Aggressive,0.291090368806844
201.6,Opportunistic,0.5564156532074943
201.6,Aggressive,0.2913083754692141
201.6,Cyclic,0.653068681887206
201.6,Conservative,0.8019088310741119
201.6,Balanced,0.5784839486220101
201.65,Cyclic,0.6530402454950643
201.65,Opportunistic,0.5564852735844592
201.65,Aggressive,0.2915182012767568
201.65,Conservative,0.8019448521350567
201.65,Balanced,0.578469892498228
201.7,Balanced,0.5785123521796915
201.7,Aggressive,0.29156777831191427
201.7,Conservative,0.8019364373773056
201.7,Cyclic,0.6530956692541835
201.7,Opportunistic,0.5564873068681149
201.75,Conservative,0.80196167788648
201.75,Opportunistic,0.5565412755698342
201.75,Cyclic,0.653102555882738
201.75,Aggressive,0.29174057879083537
201.75,Balanced,0.5784981560655539
201.8,Opportunistic,0.5565939503315233
201.8,Aggressive,0.2918990549944971
201.8,Balanced,0.5785575387575723
201.8,Cyclic,0.6530526323463376
201.8,Conservative,0.8020113273466414
201.85,Conservative,0.8020620665801718
201.85,Cyclic,0.6530839130035264
201.85,Opportunistic,0.5566521255643903
201.85,Balanced,0.578523379156897
201.85,Aggressive,0.2920901720920473
201.9,Opportunistic,0.5567451807161778
201.9,Aggressive,0.2921678723627291
201.9,Balanced,0.5785445037385876
201.9,Conservative,0.8020687997220923
201.9,Cyclic,0.6531350995773698
201.95,Aggressive,0.292345338707917
201.95,Balanced,0.5786751566864367
201.95,Conservative,0.8020547859272482
201.95,Cyclic,0.6531540206430988
201.95,Opportunistic,0.5567491478962215
202.0,Cyclic,0.6531842642711406
202.0,Balanced,0.5786479542300248
202.0,Conservative,0.8020956099803978
202.0,Aggressive,0.2926639946282867
202.0,Opportunistic,0.5568309561251309
202.05,Aggressive,0.2927668884384082
202.05,Balanced,0.5786747218208887
202.05,Opportunistic,0.556871711952422
202.05,Conservative,0.8021486797187368
202.05,Cyclic,0.6532086168198906
202.1,Conservative,0.8021540513188821
202.1,Opportunistic,0.5568478805045447
202.1,Cyclic,0.6532387497800543
202.1,Balanced,0.5787976639985524
202.1,Aggressive,0.292953705913074
202.15,Balanced,0.5789482420632684
202.15,Cyclic,0.6533280054332797
202.15,Aggressive,0.29332456873245205
202.15,Opportunistic,0.5569153433778493
202.15,Conservative,0.8021425691355087
202.2,Opportunistic,0.5570513148628188
202.2,Aggressive,0.29351836373078816
202.2,Conservative,0.802150832814811
202.2,Cyclic,0.6533508942300655
202.2,Balanced,0.5789347693402483
202.25,Conservative,0.8021603827071726
202.25,Aggressive,0.2938200327194658
202.25,Opportunistic,0.5570042279775163
202.25,Cyclic,0.6533612468864028
202.25,Balanced,0.5790769046606828
202.3,Opportunistic,0.5570736586800852
202.3,Cyclic,0.653379232207749
202.3,Conservative,0.8021710035662686
202.3,Balanced,0.579060328431901
202.3,Aggressive,0.2937337392144343
202.35,Balanced,0.5790547325582514
202.35,Aggressive,0.2938495555684069
202.35,Conservative,0.8022290745480266
202.35,Cyclic,0.653364908273156
202.35,Opportunistic,0.5571275900211732
202.4,Balanced,0.5791993147837593
202.4,Conservative,0.8022302286875166
202.4,Opportunistic,0.5571158304183694
202.4,Cyclic,0.6533728623907653
202.4,Aggressive,0.29387178825406024
202.45,Balanced,0.579198769143407
202.45,Cyclic,0.6534455857648905
202.45,Opportunistic,0.557154516790921
202.45,Aggressive,0.2936551405968246
202.45,Conservative,0.802209606267916
202.5,Conservative,0.8022115247949185
202.5,Cyclic,0.6534844645991735
202.5,Opportunistic,0.5572928776921373
202.5,Aggressive,0.2936927518936649
202.5,Balanced,0.5792717664026824
202.55,Aggressive,0.2939235379021574
202.55,Conservative,0.8022424746473308
202.55,Balanced,0.5793350264014506
202.55,Cyclic,0.6534970632332296
202.55,Opportunistic,0.5573083940111916
202.6,Aggressive,0.29391445912201125
202.6,Opportunistic,0.5573358142833815
202.6,Conservative,0.8022739352787233
202.6,Balanced,0.5793947327676426
202.6,Cyclic,0.6535142632279178
202.65,Conservative,0.8022683305476179
202.65,Balanced,0.5793095269346616
202.65,Aggressive,0.2936368936112988
202.65,Cyclic,0.6535721758738589
202.65,Opportunistic,0.5573773529716541
202.7,Aggressive,0.2936387565131393
202.7,Conservative,0.8022601457506795
202.7,Balanced,0.5794496936068991
202.7,Opportunistic,0.5573741706572661
202.7,Cyclic,0.6535916775381
202.75,Balanced,0.5794316745105776
202.75,Aggressive,0.293699671875833
202.75,Opportunistic,0.5574423748774948
202.75,Cyclic,0.6536481651447125
202.75,Conservative,0.802270522526017
202.8,Balanced,0.579406721939236
202.8,Cyclic,0.6536682612479146
202.8,Aggressive,0.29354814296217
202.8,Conservative,0.8022886480824569
202.8,Opportunistic,0.5574723289340706
202.85,Conservative,0.8023016488641781
202.85,Cyclic,0.6536680576481644
202.85,Balanced,0.5794678384623281
202.85,Aggressive,0.29368587853261313
202.85,Opportunistic,0.5575543321556584
202.9,Opportunistic,0.5576619777539039
202.9,Conservative,0.8022490582778018
202.9,Balanced,0.5795657276401495
202.9,Aggressive,0.2936467478662036
202.9,Cyclic,0.6537037363257556
202.95,Opportunistic,0.5577252963223693
202.95,Aggressive,0.29353311829337575
202.95,Balanced,0.5796339064760176
202.95,Conservative,0.8022717075723539
202.95,Cyclic,0.6537236301275839
203.0,Cyclic,0.6537374877999479
203.0,Conservative,0.8022851374420122
203.0,Aggressive,0.2936231903397017
203.0,Balanced,0.5796756428401928
203.0,Opportunistic,0.557813559551405
203.05,Cyclic,0.6537606297948294
203.05,Aggressive,0.29375559702163884
203.05,Opportunistic,0.5579100780741308
203.05,Balanced,0.579678456728002
203.05,Conservative,0.8023038389967667
203.1,Opportunistic,0.5580021736080703
203.1,Conservative,0.8023108228356216
203.1,Aggressive,0.294046386451737
203.1,Balanced,0.579690792808259
203.1,Cyclic,0.6537830903950514
203.15,Conservative,0.8023315023902439
203.15,Opportunistic,0.5580664927230151
203.15,Balanced,0.5797428424045871
203.15,Aggressive,0.29384921274780057
203.15,Cyclic,0.6538742699065161
203.2,Opportunistic,0.5580885560852523
203.2,Cyclic,0.6539180125888879
203.2,Aggressive,0.29386639028947786
203.2,Balanced,0.5798164855130531
203.2,Conservative,0.8023383438736122
203.25,Conservative,0.8023670286024666
203.25,Opportunistic,0.5581515346512304
203.25,Aggressive,0.29388565551794454
203.25,Balanced,0.5798389636600514
203.25,Cyclic,0.6539884047313879
203.3,Conservative,0.8023505550055964
203.3,Cyclic,0.6540572343762308
203.3,Aggressive,0.2939744659688954
203.3,Balanced,0.5798945365561807
203.3,Opportunistic,0.5581931895730189
203.35,Cyclic,0.6540582020401574
203.35,Balanced,0.5799217440691136
203.35,Aggressive,0.2938931618021279
203.35,Conservative,0.80236993310246
203.35,Opportunistic,0.5582487086412187
203.4,Aggressive,0.293521926686244
203.4,Cyclic,0.6540678549943003
203.4,Balanced,0.5799501031479132
203.4,Opportunistic,0.5583117900455573
203.4,Conservative,0.8023729934697819
203.45,Opportunistic,0.5583153144185431
203.45,Balanced,0.5799694761385825
203.45,Cyclic,0.6540937735824798
203.45,Aggressive,0.2940050923743774
203.45,Conservative,0.8023936452498657
203.5,Cyclic,0.6540892761606935
203.5,Balanced,0.5799872252153291
203.5,Aggressive,0.2941957892864913
203.5,Conservative,0.8024005118740597
203.5,Opportunistic,0.5583634483357822
203.55,Aggressive,0.29405789218760364
203.55,Conservative,0.8024304462353506
203.55,Opportunistic,0.5584073552352025
203.55,Balanced,0.5799331812525748
203.55,Cyclic,0.6541392193598089
203.6,Opportunistic,0.5584161197500395
203.6,Balanced,0.5799498406467264
203.6,Aggressive,0.29405612432387196
203.6,Conservative,0.8024778735216677
203.6,Cyclic,0.6541997790254007
203.65,Cyclic,0.6542080458103312
203.65,Balanced,0.5800091420927399
203.65,Aggressive,0.29399554212308027
203.65,Conservative,0.8024906581466631
203.65,Opportunistic,0.5585338586042131
203.7,Cyclic,0.6542371354221893
203.7,Opportunistic,0.5586494535088325
203.7,Balanced,0.5799353396349392
203.7,Aggressive,0.29426298601326756
203.7,Conservative,0.8024880738017572
203.75,Conservative,0.8025289635323857
203.75,Balanced,0.5800722963183551
203.75,Cyclic,0.6542578690244395
203.75,Aggressive,0.2946250041848307
203.75,Opportunistic,0.558713382060175
203.8,Opportunistic,0.5588477363085559
203.8,Cyclic,0.6542712154009132
203.8,Balanced,0.5800617169906854
203.8,Aggressive,0.2946572137565084
203.8,Conservative,0.8025455628035063
203.85,Conservative,0.8025496263691373
203.85,Aggressive,0.2948643143821167
203.85,Opportunistic,0.5588853391050885
203.85,Cyclic,0.6543313989219725
203.85,Balanced,0.5799956136155842
203.9,Conservative,0.8025651621760546
203.9,Opportunistic,0.5589678757879905
203.9,Cyclic,0.654354631718688
203.9,Balanced,0.5800241724897539
203.9,Aggressive,0.294663404021522
203.95,Conservative,0.8025702367047911
203.95,Cyclic,0.6544013556438156
203.95,Opportunistic,0.5589750918827139
203.95,Aggressive,0.2944697163121234
203.95,Balanced,0.580102648791078
204.0,Balanced,0.5801303294573495
204.0,Cyclic,0.6544045387631039
204.0,Opportunistic,0.5590094518010564
204.0,Aggressive,0.2943305140441209
204.0,Conservative,0.8025531249090715
204.05,Balanced,0.5802700360235715
204.05,Cyclic,0.6544596215049127
204.05,Opportunistic,0.5590949194213648
204.05,Conservative,0.8025668677238689
204.05,Aggressive,0.2948042503708506
204.1,Cyclic,0.6545139093565795
204.1,Opportunistic,0.5591216486112737
204.1,Aggressive,0.2949291710482044
204.1,Balanced,0.58028955786931
204.1,Conservative,0.8025721522046129
204.15,Cyclic,0.654528761894326
204.15,Aggressive,0.29475736830673593
204.15,Balanced,0.5803409924098806
204.15,Conservative,0.8026024791569678
204.15,Opportunistic,0.559195133857749
204.2,Cyclic,0.6545308530534668
204.2,Balanced,0.5803119596890532
204.2,Conservative,0.8026314508979285
204.2,Opportunistic,0.5592292670044301
204.2,Aggressive,0.2948852712569916
204.25,Conservative,0.8026289690800738
204.25,Balanced,0.5802908568366449
204.25,Aggressive,0.2952041996145443
204.25,Cyclic,0.6545251661271354
204.25,Opportunistic,0.5593037060041142
204.3,Opportunistic,0.5593515534934933
204.3,Conservative,0.8026612206935565
204.3,Cyclic,0.6545527846578885
204.3,Balanced,0.5804167633642068
204.3,Aggressive,0.2951197257055315
204.35,Aggressive,0.2952413018536369
204.35,Balanced,0.5804113192278604
204.35,Cyclic,0.6545836417303283
204.35,Conservative,0.802672972414018
204.35,Opportunistic,0.5594677518425138
204.4,Aggressive,0.29581657456433574
204.4,Conservative,0.8026645963112299
204.4,Opportunistic,0.5595171569377747
204.4,Cyclic,0.6545848742427482
204.4,Balanced,0.5803811674547935
204.45,Conservative,0.8026527693132245
204.45,Cyclic,0.6546279488913072
204.45,Aggressive,0.29579295464079225
204.45,Balanced,0.5805083849378659
204.45,Opportunistic,0.5596299750877375
204.5,Cyclic,0.6546538666554538
204.5,Balanced,0.5805499359680681
204.5,Aggressive,0.2956435851107073
204.5,Opportunistic,0.5596620544362335
204.5,Conservative,0.8026234090932121
204.55,Balanced,0.5806795730506275
204.55,Aggressive,0.2960519587587001
204.55,Opportunistic,0.559754564423427
204.55,Conservative,0.8026172539884976
204.55,Cyclic,0.6546736777433082
204.6,Cyclic,0.6546832494504232
204.6,Aggressive,0.2962133187278658
204.6,Opportunistic,0.5597572986245188
204.6,Conservative,0.8026063123405339
204.6,Balanced,0.5807174584207196
204.65,Aggressive,0.29614089513716635
204.65,Conservative,0.8025845094306847
204.65,Opportunistic,0.5597556038549221
204.65,Cyclic,0.6547241552293268
204.65,Balanced,0.5807438559251453
204.7,Aggressive,0.29605985529847134
204.7,Conservative,0.802552750932146
204.7,Opportunistic,0.5597797810974973
204.7,Balanced,0.5807304707615047
204.7,Cyclic,0.6547703101559124
204.75,Balanced,0.5808166723124786
204.75,Opportunistic,0.5598249334903326
204.75,Conservative,0.8025881685764155
204.75,Aggressive,0.2959370859903644
204.75,Cyclic,0.6547956872940647
204.8,Balanced,0.5808298712740075
204.8,Opportunistic,0.5599074166118807
204.8,Cyclic,0.6548054571191231
204.8,Conservative,0.8026084038891124
204.8,Aggressive,0.29615425808997853
204.85,Cyclic,0.6548476183720753
204.85,Conservative,0.8026090290441935
204.85,Aggressive,0.2962683239185242
204.85,Opportunistic,0.559963371646193
204.85,Balanced,0.5808522826739781
204.9,Cyclic,0.654889076912987
204.9,Balanced,0.5808981734014886
204.9,Opportunistic,0.5600135496512028
204.9,Conservative,0.8026130092535567
204.9,Aggressive,0.29631904753811106
204.95,Balanced,0.581014746920103
204.95,Opportunistic,0.5600840320789839
204.95,Conservative,0.8026296412031754
204.95,Cyclic,0.6549675924137824
204.95,Aggressive,0.2963949151759761
205.0,Conservative,0.8026530328301114
205.0,Balanced,0.5811201455100568
205.0,Cyclic,0.655010971244148
205.0,Aggressive,0.2961226623503732
205.0,Opportunistic,0.560178747845761
205.05,Aggressive,0.29595566722366834
205.05,Cyclic,0.6550157485660512
205.05,Opportunistic,0.5602428541863123
205.05,Conservative,0.8026647014937655
205.05,Balanced,0.5812221073348351
205.1,Conservative,0.8026499861593629
205.1,Balanced,0.58128854416576
205.1,Opportunistic,0.5603294928431521
205.1,Cyclic,0.6551054328144091
205.1,Aggressive,0.2960393634815336
205.15,Balanced,0.5812645784021265
205.15,Conservative,0.8026558812942456
205.15,Opportunistic,0.5604731712731787
205.15,Aggressive,0.2962265371056662
205.15,Cyclic,0.6551077942119279
205.2,Opportunistic,0.5605047589377012
205.2,Cyclic,0.6551592588412618
205.2,Aggressive,0.29655529012317455
205.2,Balanced,0.5813504385788254
205.2,Conservative,0.8026558305994365
205.25,Aggressive,0.2966147076979883
205.25,Cyclic,0.655226097062119
205.25,Opportunistic,0.5605679490742933
205.25,Conservative,0.8026773925396788
205.25,Balanced,0.5813668287783877
205.3,Aggressive,0.29667667945795495
205.3,Opportunistic,0.5605944785885709
205.3,Cyclic,0.6552656261263388
205.3,Conservative,0.8026595764061248
205.3,Balanced,0.581407792676433
205.35,Conservative,0.8026545281998692
205.35,Aggressive,0.29676035779066556
205.35,Balanced,0.5814099767920237
205.35,Opportunistic,0.5606820175721691
205.35,Cyclic,0.6552767320514237
205.4,Balanced,0.581459455664057
205.4,Conservative,0.802652845185321
205.4,Opportunistic,0.5607240005745223
205.4,Aggressive,0.29694918239768486
205.4,Cyclic,0.6553181044136096
205.45,Aggressive,0.2970031612863796
205.45,Cyclic,0.6553801284489805
205.45,Conservative,0.8026470362947593
205.45,Balanced,0.5814246203782513
205.45,Opportunistic,0.560776660591939
205.5,Cyclic,0.6554233887136053
205.5,Opportunistic,0.5608274626089768
205.5,Aggressive,0.29707349471587785
205.5,Balanced,0.5814322247197097
205.5,Conservative,0.8026571669179609
205.55,Aggressive,0.2971198411472516
205.55,Balanced,0.5815513295423778
205.55,Opportunistic,0.5609589471927788
205.55,Cyclic,0.6554272696563647
205.55,Conservative,0.8026640304718113
205.6,Conservative,0.8026945221275763
205.6,Cyclic,0.6554567580958316
205.6,Balanced,0.5815583152118062
205.6,Aggressive,0.2972380037746214
205.6,Opportunistic,0.5609687515236402
205.65,Aggressive,0.2971432374501621
205.65,Balanced,0.5816076095254329
205.65,Conservative,0.8027245620523701
205.65,Opportunistic,0.5611211522396353
205.65,Cyclic,0.6554916873930933
205.7,Conservative,0.8027718762220075
205.7,Cyclic,0.6555595840683509
205.7,Balanced,0.5816757881611205
205.7,Aggressive,0.2969380289667297
205.7,Opportunistic,0.561178824408515
205.75,Balanced,0.5817665299563933
205.75,Cyclic,0.6555441922584325
205.75,Opportunistic,0.5612435177387693
205.75,Aggressive,0.2969996901106961
205.75,Conservative,0.8027675423361121
205.8,Cyclic,0.6555865879405168
205.8,Balanced,0.5817652699976248
205.8,Opportunistic,0.5612784634314616
205.8,Conservative,0.8027719734919481
205.8,Aggressive,0.2974336802960051
205.85,Conservative,0.8027463986938288
205.85,Opportunistic,0.561293273089144
205.85,Balanced,0.5817293840617743
205.85,Cyclic,0.6556184732336348
205.85,Aggressive,0.29746675887032775
205.9,Balanced,0.5818283916214368
205.9,Opportunistic,0.5613476902254204
205.9,Conservative,0.8027206282232245
205.9,Cyclic,0.6555949439203572
205.9,Aggressive,0.29735461657326256
205.95,Balanced,0.5818599591679442
205.95,Conservative,0.8027657596267957
205.95,Aggressive,0.2976536249720856
205.95,Opportunistic,0.5614170148706056
205.95,Cyclic,0.6555863470267127
206.0,Balanced,0.5819574304795001
206.0,Conservative,0.802764930469239
206.0,Cyclic,0.6556143815438399
206.0,Opportunistic,0.5614161505289355
206.0,Aggressive,0.29784570423513357
206.05,Conservative,0.8027580652669122
206.05,Cyclic,0.6556169357887255
206.05,Balanced,0.5819665611292915
206.05,Opportunistic,0.5614272636520209
206.05,Aggressive,0.2980439909166392
206.1,Cyclic,0.6555802474240567
206.1,Balanced,0.582019206743034
206.1,Opportunistic,0.5615140442310693
206.1,Aggressive,0.29825277107091114
206.1,Conservative,0.8028145953507516
206.15,Conservative,0.8028001612388249
206.15,Balanced,0.5820103211858305
206.15,Opportunistic,0.5615974892321965
206.15,Cyclic,0.6555923219577525
206.15,Aggressive,0.2981352415215641
206.2,Conservative,0.802841950364961
206.2,Opportunistic,0.5616836969416874
206.2,Balanced,0.5820930469323933
206.2,Cyclic,0.6556341551102487
206.2,Aggressive,0.2984654951309381
206.25,Aggressive,0.29841548525012845
206.25,Balanced,0.582167712197102
206.25,Opportunistic,0.5617811430117405
206.25,Cyclic,0.6556785281244345
206.25,Conservative,0.8028131877596973
206.3,Aggressive,0.29854218420213685
206.3,Opportunistic,0.5618261561166205
206.3,Cyclic,0.6557537186655752
206.3,Balanced,0.5822566802101414
206.3,Conservative,0.8028316082292563
206.35,Cyclic,0.6558003108846474
206.35,Balanced,0.5822575152967182
206.35,Aggressive,0.29865550064064866
206.35,Conservative,0.8028654352852861
206.35,Opportunistic,0.5619024180109535
206.4,Opportunistic,0.56198468912389
206.4,Balanced,0.582450328976243
206.4,Conservative,0.8028602543621604
206.4,Aggressive,0.2988375193279408
206.4,Cyclic,0.6558080485449094
206.45,Opportunistic,0.5620851504541028
206.45,Conservative,0.8028740398865811
206.45,Balanced,0.5827023603399715
206.45,Aggressive,0.29880676343898016
206.45,Cyclic,0.6558072456550244
206.5,Balanced,0.5827076020073588
206.5,Cyclic,0.6558394744776431
206.5,Aggressive,0.2988217778553381
206.5,Conservative,0.8028933311581903
206.5,Opportunistic,0.5621029075658891
206.55,Balanced,0.5827570725594708
206.55,Conservative,0.8029034451078112
206.55,Opportunistic,0.5621635829956746
206.55,Aggressive,0.29932439908000213
206.55,Cyclic,0.6559162256973786
206.6,Balanced,0.5827640704206334
206.6,Opportunistic,0.5621985626215488
206.6,Aggressive,0.29918871785544865
206.6,Conservative,0.8028647936548442
206.6,Cyclic,0.6559093732082644
206.65,Cyclic,0.6559270951464966
206.65,Opportunistic,0.5622449674908796
206.65,Aggressive,0.29940202445643505
206.65,Conservative,0.802887496504345
206.65,Balanced,0.5827847916492161
206.7,Opportunistic,0.5623367482763767
206.7,Aggressive,0.29925865504821997
206.7,Conservative,0.8028766235186525
206.7,Balanced,0.5827725936908302
206.7,Cyclic,0.6559611465916592
206.75,Aggressive,0.2992825823816732
206.75,Opportunistic,0.5623444887985043
206.75,Cyclic,0.6559991871142371
206.75,Balanced,0.5827899714884607
206.75,Conservative,0.8029103361121205
206.8,Conservative,0.8029052529694496
206.8,Cyclic,0.6560156624667635
206.8,Balanced,0.5828772444488753
206.8,Opportunistic,0.562346949982847
206.8,Aggressive,0.2993340251375321
206.85,Aggressive,0.2993613947579459
206.85,Balanced,0.5829273046077365
206.85,Conservative,0.8029499981386866
206.85,Opportunistic,0.5623960921832716
206.85,Cyclic,0.6560205594830764
206.9,Conservative,0.8029715411442596
206.9,Balanced,0.582929435431597
206.9,Opportunistic,0.5624079107684818
206.9,Cyclic,0.6560353636987456
206.9,Aggressive,0.29981441062230796
206.95,Aggressive,0.29983373351971543
206.95,Cyclic,0.6559905199017476
206.95,Opportunistic,0.562506733740936
206.95,Conservative,0.8030068912806909
206.95,Balanced,0.5828937376625002
207.0,Conservative,0.8030033625056986
207.0,Opportunistic,0.5626024829782035
207.0,Aggressive,0.3002393463931027
207.0,Balanced,0.5828410713057781
207.0,Cyclic,0.656059401464712
207.05,Aggressive,0.300390272663112
207.05,Conservative,0.8030308368974068
207.05,Balanced,0.5828815267130755
207.05,Cyclic,0.6561107360054842
207.05,Opportunistic,0.5626196847869889
207.1,Aggressive,0.3004020651118661
207.1,Conservative,0.803025366931518
207.1,Balanced,0.5828513988929871
207.1,Cyclic,0.6561600044147725
207.1,Opportunistic,0.5626270161151471
207.15,Conservative,0.8030558855935426
207.15,Aggressive,0.30032678535644786
207.15,Cyclic,0.6562110629455178
207.15,Balanced,0.5829485880837075
207.15,Opportunistic,0.5627231590212487
207.2,Opportunistic,0.5627674318658329
207.2,Aggressive,0.30055741752751364
207.2,Cyclic,0.6562804194579521
207.2,Balanced,0.5829756804058066
207.2,Conservative,0.8030311250268012
207.25,Opportunistic,0.5628797178081458
207.25,Cyclic,0.6563054669336114
207.25,Balanced,0.5830251864858151
207.25,Conservative,0.8030226579156217
207.25,Aggressive,0.3007058487891946
207.3,Opportunistic,0.5629796520939475
207.3,Aggressive,0.30100110522885226
207.3,Conservative,0.8030195502072605
207.3,Balanced,0.5830784501125474
207.3,Cyclic,0.6563597692661858
207.35,Conservative,0.8029960383765578
207.35,Balanced,0.583046461902644
207.35,Cyclic,0.6564425312375208
207.35,Opportunistic,0.5630090249953016
207.35,Aggressive,0.30098711263137323
207.4,Opportunistic,0.5629733927510074
207.4,Cyclic,0.656451807500338
207.4,Aggressive,0.30107822260791617
207.4,Balanced,0.5830563949355365
207.4,Conservative,0.8030024653863148
207.45,Balanced,0.5831416983387075
207.45,Cyclic,0.6565192057041006
207.45,Aggressive,0.3012591251252221
207.45,Opportunistic,0.5630922264130739
207.45,Conservative,0.8030180927007264
207.5,Opportunistic,0.5631673424098395
207.5,Balanced,0.5831323993069328
207.5,Aggressive,0.3012823828283348
207.5,Cyclic,0.6565515114835523
207.5,Conservative,0.8030355423603532
207.55,Aggressive,0.3011591294311684
207.55,Conservative,0.8030422146439701
207.55,Cyclic,0.6565732967025885
207.55,Balanced,0.5831412342902849
207.55,Opportunistic,0.5632479163765458
207.6,Aggressive,0.3012043062151147
207.6,Conservative,0.8030516338257833
207.6,Cyclic,0.6566142909281573
